origin,destination,herb_road,herb_rail,wood_road,wood_rail
6035,29,260.884,0.0,251.095,0.0
6035,30,270.217,0.0,231.484,0.0
6035,31,258.293,324.178,305.277,0.0
6035,32,253.902,338.122,301.337,0.0
6035,33,225.927,0.0,187.193,0.0
6035,34,311.463,984.585,333.179,1024.27
6035,35,458.558,0.0,398.4,0.0
6035,36,219.114,0.0,158.956,0.0
6035,37,292.763,435.731,389.13,0.0
6035,38,222.282,0.0,203.237,0.0
6035,39,223.272,809.989,250.891,855.949
6035,40,219.117,984.295,246.736,1030.26
6035,41,308.459,681.536,336.078,727.497
6035,42,294.445,527.895,322.064,573.855
6035,43,274.878,527.895,302.497,573.855
6035,44,225.298,597.289,252.917,643.249
6035,45,223.511,488.182,251.13,534.142
6037,9,87.4068,540.861,127.297,493.794
6037,10,68.9264,484.011,87.9775,493.794
6037,11,95.289,592.934,114.34,602.717
6037,12,305.162,540.861,356.163,493.794
6037,13,430.526,0.0,399.821,0.0
6037,14,75.5007,484.011,94.5519,493.794
6037,15,132.115,592.934,151.166,602.717
6037,16,139.003,968.525,187.569,1024.27
6037,17,74.2531,361.179,93.3043,370.962
6037,18,181.686,0.0,158.583,0.0
6037,19,91.8171,431.232,110.868,491.0
6037,20,128.756,655.63,147.807,665.413
6037,21,122.342,968.525,188.057,1024.27
6037,22,153.924,655.63,172.975,665.413
6037,23,173.97,968.525,239.685,1024.27
6037,24,207.693,655.63,226.745,665.413
6037,25,197.406,1237.44,214.726,1246.72
6037,26,167.131,655.63,186.182,665.413
6037,27,84.1687,655.63,103.22,665.413
6037,28,140.566,655.63,159.617,665.413
6037,29,181.056,1237.44,195.884,1246.72
6037,30,187.444,655.63,206.495,665.413
6037,31,118.501,655.63,137.552,665.413
6037,32,114.11,736.057,133.162,745.84
6037,33,263.117,655.63,282.168,665.413
6037,34,171.671,82.4933,163.375,0.0
6037,35,400.936,874.628,324.419,1322.0
6037,36,339.588,736.057,358.64,745.84
6037,37,152.971,874.628,172.022,884.411
6037,38,100.117,968.525,165.832,1024.27
6037,39,83.4802,337.61,102.531,397.378
6037,40,69.0667,0.0,98.3767,105.082
6037,41,114.485,0.0,91.5332,0.0
6037,42,124.502,431.232,143.553,491.0
6037,43,142.96,431.232,162.011,491.0
6037,44,85.5063,452.463,104.557,462.246
6037,45,72.943,452.463,91.9941,462.246
6039,9,21.9609,0.0,118.558,0.0
6039,10,61.494,0.0,87.5158,0.0
6039,11,43.458,0.0,140.055,0.0
6039,12,305.609,0.0,233.846,0.0
6039,13,360.911,0.0,289.148,0.0
6039,14,15.5674,0.0,85.8131,0.0
6039,15,132.562,82.1802,140.566,0.0
6039,16,139.45,431.332,190.526,534.142
6039,17,79.2802,122.832,96.2616,122.832
6039,18,154.659,197.022,171.64,197.022
6039,19,92.264,478.267,113.826,535.117
6039,20,129.203,118.667,161.692,0.0
6039,21,122.789,431.332,191.014,534.142
6039,22,154.371,118.667,175.933,175.516
6039,23,174.417,431.332,242.642,534.142
6039,24,208.14,118.667,229.702,175.516
6039,25,197.853,700.251,217.684,756.592
6039,26,167.577,118.667,189.139,175.516
6039,27,84.6156,118.667,106.177,175.516
6039,28,141.013,118.667,162.574,175.516
6039,29,181.503,700.251,198.841,756.592
6039,30,187.891,118.667,209.452,175.516
6039,31,118.948,118.667,140.51,175.516
6039,32,114.557,199.094,136.119,255.943
6039,33,263.564,118.667,285.125,175.516
6039,34,176.698,500.071,187.776,493.794
6039,35,401.383,337.665,327.376,831.878
6039,36,340.035,199.094,361.597,255.943
6039,37,153.418,337.665,174.979,394.514
6039,38,100.564,431.332,168.789,534.142
6039,39,83.9271,585.648,105.489,642.498
6039,40,84.3526,499.78,101.334,499.78
6039,41,173.694,197.022,190.675,197.022
6039,42,202.779,0.0,199.526,112.775
6039,43,135.533,303.555,157.094,360.404
6039,44,90.5333,112.775,107.515,112.775
6039,45,76.2871,0.0,102.309,0.0
6041,9,83.5805,226.418,96.848,170.448
6041,10,65.1,283.268,48.9884,283.268
6041,11,91.4626,170.448,75.351,170.448
6041,12,301.336,226.418,317.145,170.448
6041,13,356.638,226.418,372.448,170.448
6041,14,71.3845,226.418,55.5628,283.268
6041,15,128.289,170.448,112.177,170.448
6041,16,135.177,375.771,148.58,421.731
6041,17,70.4268,402.203,54.3152,402.203
6041,18,145.805,476.393,129.694,476.393
6041,19,87.9907,353.917,71.8791,353.917
6041,20,124.929,107.752,108.818,107.752
6041,21,118.516,375.771,149.068,421.731
6041,22,150.098,107.752,133.986,107.752
6041,23,170.143,375.771,200.695,421.731
6041,24,203.867,107.752,187.755,107.752
6041,25,193.58,618.697,175.737,618.188
6041,26,163.304,107.752,147.193,107.752
6041,27,73.8013,39.8276,57.6897,39.8276
6041,28,136.739,107.752,120.628,107.752
6041,29,177.23,618.697,156.895,618.188
6041,30,179.257,43.9171,163.145,43.9171
6041,31,114.675,107.752,98.5633,107.752
6041,32,110.284,43.9171,94.1725,43.9171
6041,33,260.831,43.9171,244.719,43.9171
6041,34,167.844,779.442,145.83,773.165
6041,35,394.101,0.0,410.213,0.0
6041,36,335.762,43.9171,319.65,43.9171
6041,37,146.136,0.0,162.247,0.0
6041,38,96.2903,375.771,126.842,421.731
6041,39,79.6539,461.298,63.5423,461.298
6041,40,75.4992,779.151,59.3876,779.151
6041,41,164.841,476.393,148.729,476.393
6041,42,150.827,179.204,134.715,179.204
6041,43,131.26,179.204,115.148,179.204
6041,44,81.6799,392.145,65.5683,392.145
6041,45,79.8931,283.268,63.7815,283.268
6043,9,108.356,0.0,170.479,0.0
6043,10,89.8754,56.8495,139.437,0.0
6043,11,129.322,0.0,191.976,0.0
6043,12,202.956,0.0,181.924,0.0
6043,13,258.258,0.0,237.227,0.0
6043,14,96.1599,0.0,137.734,0.0
6043,15,101.495,0.0,138.829,0.0
6043,16,159.952,431.332,322.201,0.0
6043,17,95.2022,179.682,148.183,122.832
6043,18,170.581,253.872,223.561,197.022
6043,19,112.766,478.267,165.747,535.117
6043,20,122.622,0.0,159.955,0.0
6043,21,143.291,431.332,242.935,534.142
6043,22,174.873,118.667,255.119,0.0
6043,23,194.919,431.332,294.563,534.142
6043,24,228.642,118.667,281.623,175.516
6043,25,218.355,700.251,269.605,756.592
6043,26,188.08,118.667,241.06,175.516
6043,27,105.118,118.667,158.098,175.516
6043,28,161.515,118.667,214.495,175.516
6043,29,202.005,700.251,250.762,756.592
6043,30,208.393,118.667,261.373,175.516
6043,31,139.45,118.667,192.431,175.516
6043,32,135.059,199.094,188.04,255.943
6043,33,284.066,118.667,337.046,175.516
6043,34,192.62,556.921,239.697,493.794
6043,35,421.885,337.665,379.297,831.878
6043,36,360.537,199.094,413.518,255.943
6043,37,173.92,337.665,226.9,394.514
6043,38,121.066,431.332,220.71,534.142
6043,39,104.429,585.648,157.41,642.498
6043,40,100.275,556.63,153.255,499.78
6043,41,189.616,253.872,242.596,197.022
6043,42,198.467,169.624,251.448,112.775
6043,43,156.035,303.555,209.016,360.404
6043,44,106.455,169.624,159.436,112.775
6043,45,104.669,56.8495,154.23,0.0
6045,9,195.021,337.665,254.198,281.694
6045,10,176.54,394.514,206.339,394.514
6045,11,202.903,281.694,232.701,281.694
6045,12,412.776,337.665,474.495,281.694
6045,13,468.078,337.665,529.798,281.694
6045,14,182.825,337.665,212.913,394.514
6045,15,239.729,281.694,269.527,281.694
6045,16,246.617,435.731,305.93,481.691
6045,17,181.867,513.449,211.665,513.449
6045,18,257.245,587.639,287.044,587.639
6045,19,199.431,509.325,229.229,509.325
6045,20,236.37,218.998,266.168,218.998
6045,21,229.956,435.731,306.418,481.691
6045,22,298.901,0.0,328.699,0.0
6045,23,281.584,435.731,358.046,481.691
6045,24,268.554,0.0,298.353,0.0
6045,25,305.02,678.656,333.087,678.148
6045,26,272.46,0.0,302.258,0.0
6045,27,185.242,152.579,215.04,152.579
6045,28,265.263,0.0,295.061,0.0
6045,29,288.67,678.656,314.245,678.148
6045,30,207.487,0.0,237.286,0.0
6045,31,241.517,0.0,271.315,0.0
6045,32,219.436,0.0,249.234,0.0
6045,33,274.171,0.0,303.97,0.0
6045,34,279.285,890.688,303.18,884.411
6045,35,217.026,0.0,233.206,0.0
6045,36,317.123,0.0,346.921,0.0
6045,37,35.9005,0.0,65.6987,0.0
6045,38,207.731,435.731,284.193,481.691
6045,39,191.094,616.706,220.892,616.706
6045,40,186.939,890.398,216.738,890.398
6045,41,276.281,587.639,306.079,587.639
6045,42,262.267,334.612,292.065,334.612
6045,43,242.7,334.612,272.498,334.612
6045,44,193.12,503.392,222.918,503.392
6045,45,191.333,394.514,221.132,394.514
6047,9,59.5745,0.0,57.9797,0.0
6047,10,59.2802,56.8495,66.3959,139.03
6047,11,48.0955,0.0,38.2998,0.0
6047,12,295.516,0.0,293.979,0.0
6047,13,350.818,0.0,349.281,0.0
6047,14,49.9631,0.0,48.4254,0.0
6047,15,107.813,0.0,118.424,0.0
6047,16,125.862,375.591,165.987,421.551
6047,17,64.6069,179.682,71.7226,231.755
6047,18,139.985,253.872,147.101,305.945
6047,19,78.6758,419.076,89.2866,419.076
6047,20,115.614,62.6963,126.225,62.6963
6047,21,109.201,375.591,166.475,421.551
6047,22,140.783,62.6963,151.394,62.6963
6047,23,160.828,375.591,218.103,421.551
6047,24,194.552,62.6963,205.163,62.6963
6047,25,184.265,644.51,193.145,644.001
6047,26,153.989,62.6963,164.6,62.6963
6047,27,71.0274,62.6963,81.6382,62.6963
6047,28,127.424,62.6963,138.035,62.6963
6047,29,167.915,644.51,174.302,644.001
6047,30,174.302,62.6963,184.913,62.6963
6047,31,105.36,62.6963,115.971,62.6963
6047,32,100.969,143.123,111.58,143.123
6047,33,249.975,62.6963,260.586,62.6963
6047,34,162.024,556.921,163.237,602.717
6047,35,387.795,281.694,302.837,719.287
6047,36,326.447,143.123,337.058,143.123
6047,37,139.83,281.694,150.44,281.694
6047,38,86.9754,375.591,144.25,421.551
6047,39,70.3389,526.458,80.9497,526.458
6047,40,69.6794,556.63,76.795,608.704
6047,41,159.021,253.872,166.136,305.945
6047,42,141.512,244.364,152.123,244.364
6047,43,121.945,244.364,132.555,244.364
6047,44,75.8601,169.624,82.9758,221.698
6047,45,74.0733,56.8495,81.189,139.03
6049,9,100.331,700.251,266.963,644.001
6049,10,81.8502,757.1,219.103,756.592
6049,11,108.213,644.51,245.466,644.001
6049,12,322.776,454.927,522.819,0.0
6049,13,378.078,454.927,578.121,0.0
6049,14,88.1346,700.251,225.678,756.592
6049,15,145.039,644.51,282.292,644.001
6049,16,151.927,454.927,387.87,0.0
6049,17,87.177,876.265,224.43,875.757
6049,18,162.555,950.455,299.808,949.947
6049,19,104.741,945.533,241.994,945.024
6049,20,141.68,593.097,278.933,592.588
6049,21,135.266,454.927,309.738,0.0
6049,22,166.848,593.097,304.101,592.588
6049,23,233.629,0.0,181.696,0.0
6049,24,203.758,454.927,447.553,0.0
6049,25,103.225,0.0,35.7591,0.0
6049,26,180.054,593.097,317.307,592.588
6049,27,90.5515,588.787,227.805,588.279
6049,28,153.49,593.097,290.743,592.588
6049,29,158.936,0.0,297.92,0.0
6049,30,196.007,581.047,433.648,0.0
6049,31,131.425,593.097,268.678,592.588
6049,32,127.034,581.047,264.287,580.539
6049,33,372.919,0.0,389.358,0.0
6049,34,184.594,1253.5,315.945,1246.72
6049,35,436.805,0.0,502.449,0.0
6049,36,242.09,0.0,264.837,0.0
6049,37,165.895,678.656,303.148,678.148
6049,38,113.041,454.927,356.835,0.0
6049,39,96.4041,1052.91,233.657,1052.41
6049,40,92.2494,1253.21,229.503,1252.71
6049,41,181.591,950.455,318.844,949.947
6049,42,167.577,770.82,304.83,770.312
6049,43,148.01,770.82,285.263,770.312
6049,44,98.4301,866.208,235.683,865.699
6049,45,96.6433,757.1,233.896,756.592
6051,9,296.447,0.0,283.324,0.0
6051,10,277.967,56.8495,245.994,139.03
6051,11,317.414,0.0,261.827,0.0
6051,12,63.1697,0.0,109.793,0.0
6051,13,102.97,0.0,165.095,0.0
6051,14,284.251,0.0,252.568,139.03
6051,15,222.905,0.0,135.867,0.0
6051,16,218.84,0.0,123.911,0.0
6051,17,283.294,179.682,251.321,231.755
6051,18,372.882,0.0,326.699,305.945
6051,19,300.858,478.267,268.885,419.076
6051,20,244.032,0.0,156.993,0.0
6051,21,327.234,0.0,232.305,0.0
6051,22,294.879,0.0,199.95,0.0
6051,23,378.862,0.0,283.933,0.0
6051,24,356.302,0.0,261.373,0.0
6051,25,411.137,454.927,429.87,0.0
6051,26,335.876,0.0,240.947,0.0
6051,27,293.209,118.667,261.236,62.6963
6051,28,328.517,0.0,233.588,0.0
6051,29,394.786,454.927,318.55,500.378
6051,30,400.848,0.0,305.919,0.0
6051,31,327.542,118.667,261.741,0.0
6051,32,323.151,199.094,290.968,0.0
6051,33,474.18,0.0,379.251,0.0
6051,34,380.711,556.921,342.835,602.717
6051,35,609.977,337.665,447.085,740.581
6051,36,565.852,0.0,470.923,0.0
6051,37,362.011,337.665,330.038,281.694
6051,38,265.584,0.0,170.655,0.0
6051,39,292.521,585.648,260.548,526.458
6051,40,288.366,556.63,256.393,608.704
6051,41,421.245,0.0,345.734,305.945
6051,42,386.558,169.624,331.721,244.364
6051,43,344.126,303.555,312.153,244.364
6051,44,294.547,169.624,262.574,221.698
6051,45,292.76,56.8495,260.787,139.03
6053,9,188.127,0.0,196.79,0.0
6053,10,189.806,0.0,120.99,360.404
6053,11,173.942,0.0,182.605,0.0
6053,12,360.482,303.555,389.147,244.364
6053,13,415.784,303.555,444.449,244.364
6053,14,130.53,303.555,127.564,360.404
6053,15,187.435,244.364,184.178,244.364
6053,16,194.323,527.895,220.581,573.855
6053,17,190.462,98.2275,126.316,476.119
6053,18,265.841,165.474,201.695,550.309
6053,19,146.282,0.0,148.475,0.0
6053,20,184.075,219.741,180.819,219.741
6053,21,177.662,527.895,221.069,573.855
6053,22,209.244,219.741,205.987,219.741
6053,23,229.289,527.895,272.697,573.855
6053,24,263.013,219.741,259.757,219.741
6053,25,252.726,770.82,247.738,770.312
6053,26,222.45,219.741,219.194,219.741
6053,27,132.947,182.48,129.691,182.48
6053,28,195.885,219.741,192.629,219.741
6053,29,236.376,770.82,228.896,770.312
6053,30,238.403,196.041,235.147,196.041
6053,31,173.821,219.741,170.564,219.741
6053,32,169.43,196.041,166.174,196.041
6053,33,319.977,196.041,316.72,196.041
6053,34,234.864,484.15,217.831,683.402
6053,35,456.256,334.612,453.0,334.612
6053,36,394.908,196.041,391.652,196.041
6053,37,208.291,334.612,205.034,334.612
6053,38,155.436,527.895,198.844,573.855
6053,39,146.674,107.381,135.543,299.784
6053,40,142.519,447.001,131.389,639.403
6053,41,229.139,447.001,220.73,550.309
6053,42,21.1249,0.0,141.484,0.0
6053,43,1.4912,0.0,121.85,0.0
6053,44,111.961,0.0,137.569,466.061
6053,45,175.013,0.0,135.783,360.404
6055,9,80.2893,206.254,143.894,150.283
6055,10,61.8088,263.103,96.0348,263.103
6055,11,88.1714,150.283,122.397,150.283
6055,12,298.045,206.254,364.192,150.283
6055,13,353.347,206.254,419.494,150.283
6055,14,68.0933,206.254,102.609,263.103
6055,15,124.997,150.283,159.223,150.283
6055,16,134.221,338.122,253.515,0.0
6055,17,67.1356,382.038,101.362,382.038
6055,18,142.514,456.228,176.74,456.228
6055,19,84.6995,365.646,118.925,365.646
6055,20,121.638,87.5869,155.864,87.5869
6055,21,117.56,338.122,198.449,384.082
6055,22,161.891,0.0,161.967,0.0
6055,23,169.187,338.122,250.077,384.082
6055,24,188.246,0.0,188.323,0.0
6055,25,192.624,581.047,225.119,580.539
6055,26,147.683,0.0,147.76,0.0
6055,27,70.5102,21.1681,104.736,21.1681
6055,28,131.28,0.0,131.357,0.0
6055,29,176.274,581.047,206.276,580.539
6055,30,144.273,0.0,140.32,0.0
6055,31,100.851,0.0,100.927,0.0
6055,32,75.3002,0.0,71.4263,0.0
6055,33,225.847,0.0,221.894,0.0
6055,34,164.553,759.277,192.876,753.0
6055,35,395.219,0.0,381.12,0.0
6055,36,300.778,0.0,289.03,0.0
6055,37,147.253,0.0,133.154,0.0
6055,38,95.3343,338.122,176.224,384.082
6055,39,76.3627,473.028,110.589,473.028
6055,40,72.208,758.987,106.434,758.987
6055,41,161.549,456.228,195.775,456.228
6055,42,147.536,190.934,181.762,190.934
6055,43,127.968,190.934,162.194,190.934
6055,44,78.3887,371.981,112.615,371.981
6055,45,76.6019,263.103,110.828,263.103
6057,9,162.239,431.332,250.661,62.6963
6057,10,143.759,488.182,202.801,175.516
6057,11,170.121,375.591,229.164,62.6963
6057,12,336.421,0.0,358.303,0.0
6057,13,391.724,0.0,413.605,0.0
6057,14,150.043,431.332,209.375,175.516
6057,15,227.454,0.0,205.573,0.0
6057,16,120.184,0.0,142.065,0.0
6057,17,149.086,607.346,208.128,294.451
6057,18,224.464,681.536,283.506,368.641
6057,19,166.649,702.608,225.692,394.453
6057,20,206.328,0.0,184.447,0.0
6057,21,147.644,0.0,142.16,0.0
6057,22,111.165,0.0,89.2834,0.0
6057,23,234.501,0.0,256.383,0.0
6057,24,34.7447,0.0,12.8633,0.0
6057,25,272.239,454.927,402.32,0.0
6057,26,70.1676,0.0,48.2862,0.0
6057,27,209.165,0.0,187.283,0.0
6057,28,111.581,0.0,89.6992,0.0
6057,29,255.888,454.927,395.969,0.0
6057,30,88.0164,0.0,66.135,0.0
6057,31,123.436,0.0,101.555,0.0
6057,32,146.694,0.0,124.812,0.0
6057,33,152.623,0.0,130.742,0.0
6057,34,246.503,984.585,299.643,665.413
6057,35,467.824,0.0,445.942,0.0
6057,36,261.771,0.0,239.889,0.0
6057,37,275.034,0.0,253.153,0.0
6057,38,61.6843,0.0,83.5657,0.0
6057,39,158.313,809.989,217.355,501.835
6057,40,154.158,984.295,213.2,671.4
6057,41,243.499,681.536,302.542,368.641
6057,42,229.486,527.895,288.528,219.741
6057,43,209.918,527.895,268.961,219.741
6057,44,160.339,597.289,219.381,284.394
6057,45,158.552,488.182,217.594,175.516
6059,9,92.8792,546.865,113.718,490.016
6059,10,74.3988,490.016,74.3988,490.016
6059,11,100.761,598.939,100.761,598.939
6059,12,310.635,546.865,342.584,490.016
6059,13,390.767,292.994,390.767,292.994
6059,14,80.9731,490.016,80.9731,490.016
6059,15,137.587,598.939,137.587,598.939
6059,16,144.476,974.53,173.99,1020.49
6059,17,79.7255,367.184,79.7255,367.184
6059,18,155.104,292.994,155.104,292.994
6059,19,97.2895,437.236,97.2895,437.236
6059,20,134.228,661.635,134.228,661.635
6059,21,127.814,974.53,174.478,1020.49
6059,22,159.397,661.635,159.397,661.635
6059,23,179.442,974.53,226.106,1020.49
6059,24,213.166,661.635,213.166,661.635
6059,25,202.879,1243.45,201.148,1242.94
6059,26,172.603,661.635,172.603,661.635
6059,27,89.6411,661.635,89.6411,661.635
6059,28,146.038,661.635,146.038,661.635
6059,29,186.528,1243.45,182.305,1242.94
6059,30,192.916,661.635,192.916,661.635
6059,31,123.974,661.635,123.974,661.635
6059,32,119.583,742.062,119.583,742.062
6059,33,268.589,661.635,268.589,661.635
6059,34,165.205,0.0,165.205,0.0
6059,35,406.409,880.633,310.84,1318.23
6059,36,345.061,742.062,345.061,742.062
6059,37,158.443,880.633,158.443,880.633
6059,38,105.589,974.53,152.253,1020.49
6059,39,88.9526,343.615,88.9526,343.615
6059,40,84.7979,27.6542,84.7979,27.6542
6059,41,176.146,0.0,176.146,0.0
6059,42,129.975,437.236,129.975,437.236
6059,43,148.432,437.236,148.432,437.236
6059,44,90.9787,458.468,90.9787,458.468
6059,45,78.4154,458.468,78.4154,458.468
6061,9,150.987,118.667,252.791,62.6963
6061,10,132.507,175.516,204.931,175.516
6061,11,158.869,62.6963,231.294,62.6963
6061,12,378.607,0.0,336.232,0.0
6061,13,433.91,0.0,391.534,0.0
6061,14,138.791,118.667,211.505,175.516
6061,15,156.019,0.0,207.703,0.0
6061,16,160.412,0.0,119.994,0.0
6061,17,137.834,294.451,210.258,294.451
6061,18,213.212,368.641,285.636,368.641
6061,19,155.397,394.453,227.822,394.453
6061,20,134.893,0.0,186.577,0.0
6061,21,221.812,0.0,147.454,0.0
6061,22,68.8642,0.0,91.4133,0.0
6061,23,237.55,324.178,234.312,0.0
6061,24,79.9195,0.0,40.8175,0.0
6061,25,260.987,593.097,380.249,0.0
6061,26,39.3567,0.0,50.4162,0.0
6061,27,113.278,0.0,189.413,0.0
6061,28,36.1034,0.0,91.8291,0.0
6061,29,244.636,593.097,298.14,500.378
6061,30,56.4459,0.0,101.884,0.0
6061,31,30.1114,0.0,103.685,0.0
6061,32,47.3197,0.0,126.942,0.0
6061,33,132.119,0.0,166.491,0.0
6061,34,235.251,671.69,301.772,665.413
6061,35,444.085,0.0,481.692,0.0
6061,36,238.032,0.0,275.639,0.0
6061,37,221.953,0.0,288.902,0.0
6061,38,150.983,0.0,61.4951,0.0
6061,39,147.061,501.835,219.485,501.835
6061,40,142.906,671.4,215.33,671.4
6061,41,232.247,368.641,304.671,368.641
6061,42,218.234,219.741,290.658,219.741
6061,43,198.666,219.741,271.091,219.741
6061,44,149.087,284.394,221.511,284.394
6061,45,147.3,175.516,219.724,175.516
6063,9,172.798,431.332,256.752,421.551
6063,10,154.317,488.182,208.893,534.142
6063,11,180.68,375.591,235.255,421.551
6063,12,380.717,0.0,388.629,0.0
6063,13,436.019,0.0,443.931,0.0
6063,14,160.602,431.332,215.467,534.142
6063,15,217.506,375.591,272.081,421.551
6063,16,171.234,0.0,179.146,0.0
6063,17,159.644,607.346,214.219,653.306
6063,18,235.022,681.536,289.598,727.497
6063,19,177.208,702.608,231.783,748.568
6063,20,214.147,324.178,268.722,370.138
6063,21,44.3064,0.0,52.218,0.0
6063,22,238.046,0.0,245.958,0.0
6063,23,136.835,0.0,128.923,0.0
6063,24,161.626,0.0,169.538,0.0
6063,25,282.772,0.0,274.86,0.0
6063,26,197.049,0.0,204.961,0.0
6063,27,163.019,345.862,217.594,391.822
6063,28,238.462,0.0,244.544,0.0
6063,29,266.447,454.927,359.55,0.0
6063,30,176.294,0.0,168.382,0.0
6063,31,244.18,0.0,236.269,0.0
6063,32,246.141,0.0,238.23,0.0
6063,33,142.274,0.0,134.362,0.0
6063,34,257.062,984.585,305.734,1024.27
6063,35,441.421,0.0,433.509,0.0
6063,36,234.301,0.0,226.39,0.0
6063,37,238.362,435.731,342.151,0.0
6063,38,100.269,0.0,108.18,0.0
6063,39,168.871,809.989,223.447,855.949
6063,40,164.717,984.295,219.292,1030.26
6063,41,254.058,681.536,308.633,727.497
6063,42,240.044,527.895,294.62,573.855
6063,43,220.477,527.895,275.052,573.855
6063,44,170.897,597.289,225.473,643.249
6063,45,169.11,488.182,223.686,534.142
6065,9,176.172,781.875,170.386,493.794
6065,10,157.691,725.026,131.066,493.794
6065,11,184.054,833.949,157.429,602.717
6065,12,393.927,781.875,399.252,493.794
6065,13,474.059,528.004,485.638,0.0
6065,14,164.265,725.026,137.641,493.794
6065,15,220.88,833.949,194.255,602.717
6065,16,227.768,1209.54,230.658,1024.27
6065,17,163.018,602.194,136.393,370.962
6065,18,238.396,528.004,244.4,0.0
6065,19,180.582,743.699,153.957,491.0
6065,20,217.52,896.645,190.896,665.413
6065,21,211.107,1209.54,231.146,1024.27
6065,22,242.689,896.645,216.064,665.413
6065,23,262.734,1209.54,282.774,1024.27
6065,24,296.458,896.645,269.833,665.413
6065,25,286.171,1478.46,257.815,1246.72
6065,26,255.895,896.645,229.271,665.413
6065,27,172.933,896.645,146.309,665.413
6065,28,229.33,896.645,202.706,665.413
6065,29,269.821,1478.46,238.973,1246.72
6065,30,276.208,896.645,249.584,665.413
6065,31,207.266,896.645,180.641,665.413
6065,32,202.875,977.072,176.251,745.84
6065,33,351.881,896.645,325.257,665.413
6065,34,229.088,0.0,99.7022,0.0
6065,35,489.701,1115.64,367.508,1322.0
6065,36,428.353,977.072,401.728,745.84
6065,37,241.736,1115.64,215.111,884.411
6065,38,188.881,1209.54,208.921,1024.27
6065,39,172.245,650.077,145.62,397.378
6065,40,168.09,353.014,141.466,105.082
6065,41,250.116,261.923,205.01,0.0
6065,42,213.267,743.699,186.642,491.0
6065,43,231.725,743.699,205.1,491.0
6065,44,174.271,693.478,147.646,462.246
6065,45,161.708,693.478,135.083,462.246
6067,9,95.3662,118.667,142.029,62.6963
6067,10,76.8857,175.516,94.1691,175.516
6067,11,103.248,62.6963,120.532,62.6963
6067,12,313.122,118.667,364.824,0.0
6067,13,368.424,118.667,420.126,0.0
6067,14,83.1701,118.667,100.743,175.516
6067,15,131.453,0.0,127.054,0.0
6067,16,184.109,0.0,157.567,0.0
6067,17,82.2125,294.451,99.4958,294.451
6067,18,157.591,368.641,174.874,368.641
6067,19,99.7764,394.453,117.06,394.453
6067,20,110.326,0.0,105.927,0.0
6067,21,130.301,324.178,244.428,0.0
6067,22,92.5615,0.0,66.0187,0.0
6067,23,181.929,324.178,245.876,370.138
6067,24,123.583,0.0,102.536,0.0
6067,25,205.366,593.097,220.918,592.588
6067,26,83.02,0.0,61.9732,0.0
6067,27,74.0599,0.0,98.0354,0.0
6067,28,61.9512,0.0,35.4084,0.0
6067,29,189.015,593.097,202.075,592.588
6067,30,98.227,0.0,90.2551,0.0
6067,31,33.5979,0.0,18.1054,0.0
6067,32,51.9089,0.0,44.6982,0.0
6067,33,173.9,0.0,165.928,0.0
6067,34,179.63,671.69,191.01,665.413
6067,35,408.896,218.998,330.61,667.874
6067,36,279.814,0.0,271.842,0.0
6067,37,160.93,218.998,178.214,218.998
6067,38,108.076,324.178,173.6,0.0
6067,39,91.4396,501.835,108.723,501.835
6067,40,87.2849,671.4,104.568,671.4
6067,41,176.626,368.641,193.91,368.641
6067,42,162.613,219.741,179.896,219.741
6067,43,143.045,219.741,160.329,219.741
6067,44,93.4656,284.394,110.749,284.394
6067,45,91.6788,175.516,108.962,175.516
6069,9,88.6221,0.0,104.738,0.0
6069,10,75.8452,360.404,116.702,0.0
6069,11,74.4374,0.0,90.5528,0.0
6069,12,312.081,303.555,416.049,0.0
6069,13,367.383,303.555,471.351,0.0
6069,14,126.151,0.0,142.266,0.0
6069,15,139.034,244.364,177.945,244.364
6069,16,145.922,527.895,214.348,573.855
6069,17,81.1719,476.119,178.624,122.832
6069,18,156.55,550.309,258.988,165.474
6069,19,98.7359,192.402,137.647,192.402
6069,20,135.675,219.741,174.586,219.741
6069,21,129.261,527.895,214.836,573.855
6069,22,160.843,219.741,199.754,219.741
6069,23,180.888,527.895,266.464,573.855
6069,24,214.612,219.741,253.524,219.741
6069,25,204.325,770.82,241.505,770.312
6069,26,174.049,219.741,212.961,219.741
6069,27,84.5465,182.48,123.458,182.48
6069,28,147.485,219.741,186.396,219.741
6069,29,187.975,770.82,222.663,770.312
6069,30,190.002,196.041,228.914,196.041
6069,31,125.42,219.741,164.331,219.741
6069,32,121.029,196.041,159.941,196.041
6069,33,271.576,196.041,310.487,196.041
6069,34,178.589,676.553,211.598,683.402
6069,35,407.855,334.612,446.767,334.612
6069,36,346.507,196.041,385.419,196.041
6069,37,159.89,334.612,198.801,334.612
6069,38,107.035,527.895,192.611,573.855
6069,39,90.399,299.784,129.31,299.784
6069,40,86.2443,639.403,125.156,639.403
6069,41,175.586,550.309,278.023,165.474
6069,42,100.818,0.0,97.3585,0.0
6069,43,101.963,0.0,116.992,0.0
6069,44,162.744,0.0,141.87,0.0
6069,45,90.6383,360.404,131.495,0.0
6071,9,241.203,556.921,146.224,493.794
6071,10,222.722,500.071,106.905,493.794
6071,11,249.085,608.994,133.267,602.717
6071,12,488.955,0.0,375.09,493.794
6071,13,421.515,0.0,443.207,0.0
6071,14,229.297,500.071,113.479,493.794
