0.0,0.0,256907.0
0.0,0.0,168.72
0.0,11575.0,7412.4
177580.0,46401.0,40820.7
0.0,16617.0,6882.7
293630.0,0.0,3406.01
9445.4,0.0,167242.0
0.0,1034.9,4306.7
4.9035,45363.0,27847.1
186700.0,2537.3,153797.0
192310.0,2399.4,4658.17
3.4277968093,104310.0,645585.6
99295.0,0.0,26398.62
0.0,0.0,3031.71
97321.0,0.0,132372.2
163660.0,0.0,24526.4
2.4882,743.57,10048.23
668.99,51101.0,5388.554
6286.7,0.0,1642120.0
9736.3,38.329,24068.4
1.0663714286,0.0,40634.8
0.0,1617.5,2951.554
0.0,52380.0,19133.4
112270.0,0.0,38608.94
13010.0,12719.0,1768.354
0.0,0.0,2209.7
2385.3,0.0,65703.4
2.7409263959,122.65,28317.3
2.0609328209,20061.0,17303.8
76.457,0.0,517176.0
15515.0,22926.0,60762.9
0.0,85915.0,3597.61
19081.0,0.0,363816.0
25468.0,0.0,245109.0
356.72,30.663,10758.0
50.281,4108.8,372995.0
476.17,0.0,503879.0
0.0,0.0,128020.2
94406.0,0.0,125636.0
6202.3,0.0,41868.5
62.779,1931.8,112194.6
110.16,0.0,66390.4
1.1326142132,1931.8,288026.0
0.0,4277.5,44759.3
243.38,134330.0,1447762.1
0.0,8096.2,474.1
25638.0,106260.0,306385.0
34318.0,0.0,64932.1
151.11,4285.1,230168.0
14642.0,0.0,90085.0
235300.0,0.0,16434.2
4137.7,22508.0,17141.2
0.0,45375.0,2272.01
86363.0,3303.9,75503.1
5.8352,20414.0,11283.6
2.7,0.0,133608.0
125740.0,0.0,35212.3
57522.0,3533.9,14492.7
