97.0,9.0
128022.0,48192.0
19943.0,5338.0
323116.0,28557.0
194321.0,14076.0
81127.0,7170.0
4824.0,426.0
437097.0,37020.0
14004.0,1238.0
108541.0,9593.0
757724.0,66968.0
728997.0,52805.0
934264.0,82570.0
997805.0,42342.0
1529824.0,135206.0
957775.0,333809.0
1873409.0,182266.0
307552.0,21968.0
417977.0,26002.0
223947.0,87603.0
697481.0,56558.0
358776.0,28340.0
1369705.0,305576.0
133814.0,47291.0
264203.0,110494.0
0.0,0.0
37735.0,3335.0
325624.0,71371.0
508989.0,44985.0
958264.0,256483.0
79666.0,6138.0
0.0,0.0
145959.0,12900.0
642730.0,84897.0
366268.0,174954.0
1138863.0,125963.0
1712928.0,151389.0
1199696.0,112396.0
84699.0,5054.0
1516255.0,74179.0
710087.0,319912.0
1539853.0,387946.0
2500291.0,182013.0
2110211.0,91044.0
761795.0,42358.0
610163.0,47145.0
353459.0,59127.0
26831.0,7181.0
229822.0,73635.0
0.0,0.0
0.0,0.0
29444.0,12309.0
637129.0,45410.0
604367.0,71077.0
994.0,88.0
137644.0,12165.0
158547.0,10493.0
139987.0,12750.0
136471.0,14510.0
695426.0,52971.0
391151.0,144157.0
15151.0,1339.0
1932100.0,308367.0
2375400.0,247308.0
256806.0,17887.0
114404.0,8421.0
36178.0,3197.0
335684.0,31073.0
529707.0,292538.0
239033.0,21126.0
13740.0,1214.0
0.0,0.0
60925.0,5385.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
