county,refinery,cropres,forestres,scrapwood,mt_gas_at_refinery,mt_diesel_at_refinery,ft,m2g,pd,pg
6089,36.0,17850.0,391326.254,0.0,71465.10072,1026.375,0.0,391326.254,8925.0,8925.0
6091,24.0,0.0,108000.0,85435.0,34818.3,0.0,0.0,193435.0,0.0,0.0
6093,29.0,51190.0,732700.0,365913.8,200693.909,2943.425,0.0,1098613.8,25595.0,25595.0
6095,32.0,106030.0,0.0,0.0,6096.725,6096.725,0.0,0.0,53015.0,53015.0
6095,62.0,0.0,3000.0,49744.1,9493.938,0.0,0.0,52744.1,0.0,0.0
6097,57.0,57750.0,293200.0,91952.0,72647.985,3320.625,0.0,385152.0,28875.0,28875.0
6099,56.0,163510.0,11600.0,36374.0,18037.145,9401.825,0.0,47974.0,81755.0,81755.0
6101,30.0,478170.0,0.0,8461.2,29017.791,27494.775,0.0,8461.2,239085.0,239085.0
6103,8.0,39410.0,246100.0,101289.3,64796.149,2266.075,0.0,347389.3,19705.0,19705.0
6105,36.0,110.0,516300.0,223958.31,133252.8208,6.325,0.0,740258.31,55.0,55.0
6107,47.0,361460.0,117800.0,123388.1,64197.808,20783.95,0.0,241188.1,180730.0,180730.0
6109,15.0,190.0,228000.0,141626.7,66543.731,10.925,0.0,369626.7,95.0,95.0
6111,40.0,28010.0,30000.0,99480.0,24916.975,1610.575,0.0,129480.0,14005.0,14005.0
6113,32.0,424090.0,22300.0,23663.3,32658.569,24385.175,0.0,45963.3,212045.0,212045.0
6115,24.0,0.0,95800.0,37850.7,24057.126,0.0,0.0,133650.7,0.0,0.0
6115,30.0,133490.0,0.0,0.0,7675.675,7675.675,0.0,0.0,66745.0,66745.0
