origin,destination,km,km_road,km_rail,km_pipe
20,10,846.897,83.7332,286.989,434.646
20,11,867.528,83.7332,286.989,443.826
20,12,996.199,83.7332,286.989,584.61
20,13,889.842,83.7332,286.989,450.149
20,14,861.784,83.7332,286.989,438.291
20,15,843.139,83.7332,286.989,419.722
20,16,166.077,83.7332,0.0,69.493
20,17,237.003,83.7332,0.0,144.974
20,18,209.487,83.7332,0.0,121.312
20,19,157.685,83.7332,0.0,69.0144
20,20,607.881,399.671,0.0,202.533
20,21,189.075,83.7332,0.0,100.499
20,22,190.513,83.7332,0.0,102.023
20,23,889.669,83.7332,286.989,478.842
20,24,83.7505,83.7332,0.0,0.0
20,25,210.857,83.7332,0.0,121.954
20,26,189.821,83.7332,0.0,101.522
20,27,836.474,83.7332,286.989,424.639
20,28,526.73,83.7332,0.0,413.219
20,29,853.917,83.7332,286.989,443.197
20,30,900.193,83.7332,286.989,489.259
20,31,209.776,83.7332,0.0,121.536
20,32,190.497,83.7332,0.0,102.023
20,33,842.256,83.7332,286.989,429.953
20,34,620.472,172.473,0.0,413.219
20,35,509.496,83.7332,0.0,413.219
20,36,186.424,83.7332,0.0,95.0207
20,37,867.381,83.7332,286.989,450.149
20,38,862.288,83.7332,286.989,440.567
20,39,190.445,83.7332,0.0,101.586
20,40,236.104,83.7332,0.0,142.627
20,41,290.722,83.7332,0.0,202.533
20,42,350.842,83.7332,0.0,262.708
20,43,986.115,83.7332,286.989,573.983
20,44,857.029,83.7332,286.989,441.829
20,45,234.965,83.7332,0.0,144.974
20,46,159.241,83.7332,0.0,64.5237
20,47,1152.17,83.7332,286.989,733.728
20,48,900.321,83.7332,286.989,488.905
20,49,1025.62,83.7332,286.989,613.02
20,50,836.441,83.7332,286.989,425.087
20,51,840.258,83.7332,286.989,425.384
20,52,96.3499,83.7332,0.0,3.83381
20,53,151.695,83.7332,0.0,57.4717
20,54,190.032,83.7332,0.0,100.537
20,55,844.088,83.7332,286.989,429.94
20,56,843.722,83.7332,286.989,429.953
20,57,190.827,83.7332,0.0,102.023
20,58,162.584,83.7332,0.0,74.344
20,59,210.727,83.7332,0.0,121.814
20,60,234.603,83.7332,0.0,144.974
20,61,83.9546,83.9517,0.0,0.0
20,62,838.932,83.7332,286.989,426.423
20,63,904.752,83.7332,286.989,489.465
20,64,893.737,83.7332,286.989,450.149
20,65,834.482,83.7332,286.989,418.465
20,66,163.971,83.7332,0.0,74.1691
20,67,837.328,83.7332,286.989,424.029
20,68,138.896,83.7332,0.0,43.2197
20,69,510.303,83.7332,0.0,413.219
20,70,858.919,83.7332,286.989,443.129
20,71,843.199,83.7332,286.989,429.26
20,72,843.405,83.7332,286.989,428.082
20,73,840.343,83.7332,286.989,424.755
20,74,266.299,114.538,0.0,144.974
20,75,214.345,87.2251,0.0,121.814
20,76,85.6454,85.6454,0.0,0.0
20,77,190.671,83.7964,0.0,102.023
20,78,610.921,403.178,0.0,202.533
20,79,1002.18,89.6794,286.989,584.61
20,80,210.112,102.542,0.0,102.023
20,81,243.646,90.8938,0.0,142.627
20,82,845.03,85.0214,286.989,428.082
20,83,844.547,83.7332,286.989,429.94
20,84,965.383,159.207,286.989,450.149
20,85,171.573,91.9663,0.0,73.6521
21,1,1054.5,51.8945,286.989,665.148
21,2,311.905,51.8945,0.0,242.675
21,3,1115.98,51.8945,286.989,727.687
21,4,1031.19,52.6608,286.989,652.002
21,5,1211.66,51.8945,286.989,823.348
21,6,1050.19,51.8945,286.989,657.809
21,7,1055.32,51.8945,286.989,663.697
21,8,1043.63,51.8945,286.989,655.223
21,9,1055.32,51.8945,286.989,663.697
21,10,1062.49,51.8945,286.989,673.429
21,11,1083.12,51.8945,286.989,682.609
21,12,1211.79,51.8945,286.989,823.393
21,13,1105.43,51.8945,286.989,688.932
21,14,1077.38,51.8945,286.989,677.074
21,15,1058.73,51.8945,286.989,658.505
21,16,381.669,51.8945,0.0,308.276
21,17,411.809,51.8945,0.0,342.97
21,18,248.526,51.8945,0.0,183.541
21,19,339.746,51.8945,0.0,274.265
21,20,646.919,367.832,0.0,264.761
21,21,363.882,51.8945,0.0,298.496
21,22,365.319,51.8945,0.0,300.02
21,23,1105.26,51.8945,286.989,717.625
21,24,307.968,51.8945,0.0,238.783
21,25,249.895,51.8945,0.0,184.182
21,26,364.628,51.8945,0.0,299.519
21,27,1052.07,51.8945,286.989,663.422
21,28,742.323,51.8945,0.0,652.002
21,29,1069.51,51.8945,286.989,681.981
21,30,1115.79,51.8945,286.989,728.042
21,31,248.814,51.8945,0.0,183.765
21,32,365.303,51.8945,0.0,300.02
21,33,1057.85,51.8945,286.989,668.737
21,34,836.065,140.635,0.0,652.002
21,35,725.089,51.8945,0.0,652.002
21,36,225.462,51.8945,0.0,157.249
21,37,1082.97,51.8945,286.989,688.932
21,38,1077.88,51.8945,286.989,679.351
21,39,365.251,51.8945,0.0,299.583
21,40,410.91,51.8945,0.0,340.624
21,41,329.76,51.8945,0.0,264.761
21,42,566.435,51.8945,0.0,501.491
21,43,1201.71,51.8945,286.989,812.767
21,44,1072.62,51.8945,286.989,680.612
21,45,409.771,51.8945,0.0,342.97
21,46,245.786,51.8945,0.0,174.259
21,47,1367.77,51.8945,286.989,972.511
21,48,1115.91,51.8945,286.989,727.688
21,49,1241.21,51.8945,286.989,851.804
21,50,1052.03,51.8945,286.989,663.87
21,51,1055.85,51.8945,286.989,664.167
21,52,311.942,51.8945,0.0,242.617
21,53,356.841,51.8945,0.0,285.808
21,54,364.838,51.8945,0.0,298.533
21,55,1059.68,51.8945,286.989,668.723
21,56,1059.31,51.8945,286.989,668.737
21,57,365.634,51.8945,0.0,300.02
21,58,333.985,51.8945,0.0,268.935
21,59,249.765,51.8945,0.0,184.043
21,60,409.41,51.8945,0.0,342.97
21,61,307.52,51.8945,0.0,238.682
21,62,1054.52,51.8945,286.989,665.206
21,63,1120.34,51.8945,286.989,728.248
21,64,1109.33,51.8945,286.989,688.932
21,65,1050.07,51.8945,286.989,657.248
21,66,338.777,51.8945,0.0,272.166
21,67,1052.92,51.8945,286.989,662.812
21,68,268.049,51.8945,0.0,195.563
21,69,725.895,51.8945,0.0,652.002
21,70,1074.51,51.8945,286.989,681.912
21,71,1058.79,51.8945,286.989,668.044
21,72,1059.0,51.8945,286.989,666.865
21,73,1055.94,51.8945,286.989,663.538
21,74,441.105,82.6994,0.0,342.97
21,75,253.383,55.3864,0.0,184.043
21,76,309.988,53.897,0.0,238.783
21,77,365.477,51.9577,0.0,300.02
21,78,649.959,371.339,0.0,264.761
21,79,1217.77,57.8407,286.989,823.393
21,80,384.918,70.7031,0.0,300.02
21,81,418.453,59.055,0.0,340.624
21,82,1060.62,53.1827,286.989,666.865
21,83,1060.14,51.8945,286.989,668.723
21,84,1180.98,127.368,286.989,688.932
21,85,346.379,60.1276,0.0,271.649
22,1,874.241,52.2149,286.989,490.889
22,2,131.646,52.2149,0.0,68.4158
22,3,935.72,52.2149,286.989,553.427
22,4,850.929,52.9811,286.989,477.743
22,5,1031.4,52.2149,286.989,649.088
22,6,869.928,52.2149,286.989,483.55
22,7,875.057,52.2149,286.989,489.437
22,8,863.374,52.2149,286.989,480.963
22,9,875.057,52.2149,286.989,489.437
22,10,882.23,52.2149,286.989,499.169
22,11,902.861,52.2149,286.989,508.35
22,12,1031.53,52.2149,286.989,649.134
22,13,925.176,52.2149,286.989,514.673
22,14,897.117,52.2149,286.989,502.815
22,15,878.473,52.2149,286.989,484.246
22,16,201.41,52.2149,0.0,134.017
22,17,272.337,52.2149,0.0,209.497
22,18,115.774,52.2149,0.0,56.7884
22,19,193.019,52.2149,0.0,133.538
22,20,514.168,368.152,0.0,138.009
22,21,224.409,52.2149,0.0,165.023
22,22,225.846,52.2149,0.0,166.546
22,23,925.003,52.2149,286.989,543.366
22,24,127.709,52.2149,0.0,64.5237
22,25,117.143,52.2149,0.0,57.4302
22,26,225.155,52.2149,0.0,166.046
22,27,871.807,52.2149,286.989,489.163
22,28,562.064,52.2149,0.0,477.743
22,29,889.25,52.2149,286.989,507.721
22,30,935.526,52.2149,286.989,553.783
22,31,116.062,52.2149,0.0,57.0122
22,32,225.83,52.2149,0.0,166.546
22,33,877.59,52.2149,286.989,494.477
22,34,655.806,140.955,0.0,477.743
22,35,544.83,52.2149,0.0,477.743
22,36,92.7103,52.2149,0.0,30.497
22,37,902.714,52.2149,286.989,514.673
22,38,897.622,52.2149,286.989,505.091
22,39,225.779,52.2149,0.0,166.11
22,40,271.437,52.2149,0.0,207.151
22,41,197.008,52.2149,0.0,138.009
22,42,386.176,52.2149,0.0,327.232
22,43,1021.45,52.2149,286.989,638.507
22,44,892.363,52.2149,286.989,506.352
22,45,270.298,52.2149,0.0,209.497
22,46,52.2192,52.2149,0.0,0.0
22,47,1187.51,52.2149,286.989,798.252
22,48,935.654,52.2149,286.989,553.429
22,49,1060.95,52.2149,286.989,677.544
22,50,871.775,52.2149,286.989,489.611
22,51,875.592,52.2149,286.989,489.908
22,52,131.683,52.2149,0.0,68.3575
22,53,187.029,52.2149,0.0,121.995
22,54,225.365,52.2149,0.0,165.06
22,55,879.422,52.2149,286.989,494.464
22,56,879.056,52.2149,286.989,494.477
22,57,226.161,52.2149,0.0,166.546
22,58,197.918,52.2149,0.0,138.868
22,59,117.013,52.2149,0.0,57.2905
22,60,269.937,52.2149,0.0,209.497
22,61,127.261,52.2149,0.0,64.423
22,62,874.265,52.2149,286.989,490.946
22,63,940.086,52.2149,286.989,553.989
22,64,929.07,52.2149,286.989,514.673
22,65,869.816,52.2149,286.989,482.989
22,66,199.305,52.2149,0.0,138.693
22,67,872.662,52.2149,286.989,488.553
22,68,87.7903,52.2149,0.0,21.3041
22,69,545.636,52.2149,0.0,477.743
22,70,894.252,52.2149,286.989,507.653
22,71,878.533,52.2149,286.989,493.784
22,72,878.739,52.2149,286.989,492.606
22,73,875.677,52.2149,286.989,489.279
22,74,301.632,83.0198,0.0,209.497
22,75,120.631,55.7067,0.0,57.2905
22,76,129.729,54.2174,0.0,64.5237
22,77,226.004,52.278,0.0,166.546
22,78,517.207,371.659,0.0,138.009
22,79,1037.51,58.1611,286.989,649.134
22,80,245.445,71.0235,0.0,166.546
22,81,278.98,59.3754,0.0,207.151
22,82,880.364,53.5031,286.989,492.606
22,83,879.881,52.2149,286.989,494.464
22,84,1000.72,127.688,286.989,514.673
22,85,206.906,60.448,0.0,138.176
23,1,1106.13,103.522,286.989,665.148
23,2,363.533,103.522,0.0,242.675
23,3,1167.61,103.522,286.989,727.687
23,4,1082.82,104.288,286.989,652.002
23,5,1263.29,103.522,286.989,823.348
23,6,1101.81,103.522,286.989,657.809
23,7,1106.94,103.522,286.989,663.697
23,8,1095.26,103.522,286.989,655.223
23,9,1106.94,103.522,286.989,663.697
23,10,1114.12,103.522,286.989,673.429
23,11,1134.75,103.522,286.989,682.609
23,12,1263.42,103.522,286.989,823.393
23,13,1157.06,103.522,286.989,688.932
23,14,1129.0,103.522,286.989,677.074
23,15,1110.36,103.522,286.989,658.505
23,16,433.297,103.522,0.0,308.276
23,17,463.437,103.522,0.0,342.97
23,18,300.153,103.522,0.0,183.541
23,19,391.373,103.522,0.0,274.265
23,20,698.547,419.46,0.0,264.761
23,21,415.509,103.522,0.0,298.496
23,22,416.947,103.522,0.0,300.02
23,23,1156.89,103.522,286.989,717.625
23,24,359.596,103.522,0.0,238.783
23,25,301.522,103.522,0.0,184.182
23,26,416.255,103.522,0.0,299.519
23,27,1103.69,103.522,286.989,663.422
23,28,793.95,103.522,0.0,652.002
23,29,1121.14,103.522,286.989,681.981
23,30,1167.41,103.522,286.989,728.042
23,31,300.442,103.522,0.0,183.765
23,32,416.93,103.522,0.0,300.02
23,33,1109.48,103.522,286.989,668.737
23,34,887.693,192.262,0.0,652.002
23,35,776.717,103.522,0.0,652.002
23,36,277.09,103.522,0.0,157.249
23,37,1134.6,103.522,286.989,688.932
23,38,1129.51,103.522,286.989,679.351
23,39,416.879,103.522,0.0,299.583
23,40,462.538,103.522,0.0,340.624
23,41,381.387,103.522,0.0,264.761
23,42,618.062,103.522,0.0,501.491
23,43,1253.34,103.522,286.989,812.767
23,44,1124.25,103.522,286.989,680.612
23,45,461.398,103.522,0.0,342.97
23,46,297.413,103.522,0.0,174.259
23,47,1419.39,103.522,286.989,972.511
23,48,1167.54,103.522,286.989,727.688
23,49,1292.84,103.522,286.989,851.804
23,50,1103.66,103.522,286.989,663.87
23,51,1107.48,103.522,286.989,664.167
23,52,363.57,103.522,0.0,242.617
23,53,408.468,103.522,0.0,285.808
23,54,416.466,103.522,0.0,298.533
23,55,1111.31,103.522,286.989,668.723
23,56,1110.94,103.522,286.989,668.737
23,57,417.261,103.522,0.0,300.02
23,58,385.613,103.522,0.0,268.935
23,59,301.393,103.522,0.0,184.043
23,60,461.037,103.522,0.0,342.97
23,61,359.147,103.522,0.0,238.682
23,62,1106.15,103.522,286.989,665.206
23,63,1171.97,103.522,286.989,728.248
23,64,1160.96,103.522,286.989,688.932
23,65,1101.7,103.522,286.989,657.248
23,66,390.405,103.522,0.0,272.166
23,67,1104.55,103.522,286.989,662.812
23,68,319.677,103.522,0.0,195.563
23,69,777.523,103.522,0.0,652.002
23,70,1126.14,103.522,286.989,681.912
23,71,1110.42,103.522,286.989,668.044
23,72,1110.63,103.522,286.989,666.865
23,73,1107.56,103.522,286.989,663.538
23,74,492.732,134.327,0.0,342.97
23,75,305.01,107.014,0.0,184.043
23,76,361.616,105.525,0.0,238.783
23,77,417.104,103.585,0.0,300.02
23,78,439.932,439.932,0.0,0.0
23,79,1269.4,109.468,286.989,823.393
23,80,436.545,122.331,0.0,300.02
23,81,470.08,110.683,0.0,340.624
23,82,1112.25,104.81,286.989,666.865
23,83,1111.77,103.522,286.989,668.723
23,84,1232.6,178.996,286.989,688.932
23,85,398.006,111.755,0.0,271.649
24,1,919.559,68.9114,286.989,521.386
24,2,176.964,68.9114,0.0,98.9128
24,3,981.038,68.9114,286.989,583.924
24,4,896.247,69.6777,286.989,508.24
24,5,1076.72,68.9114,286.989,679.585
24,6,915.245,68.9114,286.989,514.047
24,7,920.374,68.9114,286.989,519.934
24,8,908.692,68.9114,286.989,511.46
24,9,920.374,68.9114,286.989,519.934
24,10,927.548,68.9114,286.989,529.666
24,11,948.179,68.9114,286.989,538.847
24,12,1076.85,68.9114,286.989,679.631
24,13,970.493,68.9114,286.989,545.17
24,14,942.435,68.9114,286.989,533.312
24,15,923.79,68.9114,286.989,514.743
24,16,246.728,68.9114,0.0,164.514
24,17,276.868,68.9114,0.0,199.208
24,18,113.584,68.9114,0.0,39.7784
24,19,204.804,68.9114,0.0,130.503
24,20,498.491,384.849,0.0,107.512
24,21,228.94,68.9114,0.0,154.733
24,22,230.377,68.9114,0.0,156.257
24,23,970.32,68.9114,286.989,573.863
24,24,173.027,68.9114,0.0,95.0207
24,25,114.953,68.9114,0.0,40.4201
24,26,229.686,68.9114,0.0,155.756
24,27,917.125,68.9114,286.989,519.66
24,28,607.381,68.9114,0.0,508.24
24,29,934.568,68.9114,286.989,538.218
24,30,980.844,68.9114,286.989,584.28
24,31,113.872,68.9114,0.0,40.0021
24,32,230.361,68.9114,0.0,156.257
24,33,922.908,68.9114,286.989,524.974
24,34,701.124,157.652,0.0,508.24
24,35,590.148,68.9114,0.0,508.24
24,36,70.3532,68.9114,0.0,0.0
24,37,948.032,68.9114,286.989,545.17
24,38,942.939,68.9114,286.989,535.588
24,39,230.31,68.9114,0.0,155.821
24,40,275.969,68.9114,0.0,196.861
24,41,181.331,68.9114,0.0,107.512
24,42,431.493,68.9114,0.0,357.729
24,43,1066.77,68.9114,286.989,669.004
24,44,937.68,68.9114,286.989,536.849
24,45,274.829,68.9114,0.0,199.208
24,46,110.844,68.9114,0.0,30.497
24,47,1232.82,68.9114,286.989,828.749
24,48,980.972,68.9114,286.989,583.926
24,49,1106.27,68.9114,286.989,708.041
24,50,917.092,68.9114,286.989,520.108
24,51,920.909,68.9114,286.989,520.405
24,52,177.001,68.9114,0.0,98.8545
24,53,221.899,68.9114,0.0,142.045
24,54,229.897,68.9114,0.0,154.771
24,55,924.739,68.9114,286.989,524.961
24,56,924.373,68.9114,286.989,524.974
24,57,230.692,68.9114,0.0,156.257
24,58,199.044,68.9114,0.0,125.173
24,59,114.824,68.9114,0.0,40.2804
24,60,274.468,68.9114,0.0,199.208
24,61,172.578,68.9114,0.0,94.92
24,62,919.583,68.9114,286.989,521.443
24,63,985.404,68.9114,286.989,584.486
24,64,974.388,68.9114,286.989,545.17
24,65,915.133,68.9114,286.989,513.486
24,66,203.836,68.9114,0.0,128.403
24,67,917.98,68.9114,286.989,519.05
24,68,133.108,68.9114,0.0,51.8011
24,69,590.954,68.9114,0.0,508.24
24,70,939.57,68.9114,286.989,538.15
24,71,923.85,68.9114,286.989,524.281
24,72,924.056,68.9114,286.989,523.103
24,73,920.994,68.9114,286.989,519.776
24,74,306.163,99.7163,0.0,199.208
24,75,118.441,72.4033,0.0,40.2804
24,76,175.047,70.9139,0.0,95.0207
24,77,230.535,68.9746,0.0,156.257
24,78,501.531,388.356,0.0,107.512
24,79,1082.83,74.8576,286.989,679.631
24,80,249.976,87.72,0.0,156.257
24,81,283.511,76.072,0.0,196.861
24,82,925.681,70.1996,286.989,523.103
24,83,925.198,68.9114,286.989,524.961
24,84,1046.03,144.385,286.989,545.17
24,85,211.437,77.1446,0.0,127.887
25,1,1252.06,249.459,286.989,665.148
25,2,509.47,249.459,0.0,242.675
25,3,1313.54,249.459,286.989,727.687
25,4,1228.75,250.225,286.989,652.002
25,5,1409.22,249.459,286.989,823.348
25,6,1247.75,249.459,286.989,657.809
25,7,1252.88,249.459,286.989,663.697
25,8,1241.2,249.459,286.989,655.223
25,9,1252.88,249.459,286.989,663.697
25,10,1260.05,249.459,286.989,673.429
25,11,1280.68,249.459,286.989,682.609
25,12,1409.36,249.459,286.989,823.393
25,13,1303.0,249.459,286.989,688.932
25,14,1274.94,249.459,286.989,677.074
25,15,1256.3,249.459,286.989,658.505
25,16,579.234,249.459,0.0,308.276
25,17,609.374,249.459,0.0,342.97
25,18,446.09,249.459,0.0,183.541
25,19,537.31,249.459,0.0,274.265
25,20,469.147,468.68,0.0,0.0
25,21,561.446,249.459,0.0,298.496
25,22,562.884,249.459,0.0,300.02
25,23,1302.83,249.459,286.989,717.625
25,24,505.533,249.459,0.0,238.783
25,25,447.459,249.459,0.0,184.182
25,26,562.192,249.459,0.0,299.519
25,27,1249.63,249.459,286.989,663.422
25,28,939.887,249.459,0.0,652.002
25,29,1267.07,249.459,286.989,681.981
25,30,1313.35,249.459,286.989,728.042
25,31,446.379,249.459,0.0,183.765
25,32,562.867,249.459,0.0,300.02
25,33,1255.41,249.459,286.989,668.737
25,34,1033.63,338.199,0.0,652.002
25,35,922.654,249.459,0.0,652.002
25,36,423.027,249.459,0.0,157.249
25,37,1280.54,249.459,286.989,688.932
25,38,1275.45,249.459,286.989,679.351
25,39,562.816,249.459,0.0,299.583
25,40,608.475,249.459,0.0,340.624
25,41,527.324,249.459,0.0,264.761
25,42,764.0,249.459,0.0,501.491
25,43,1399.27,249.459,286.989,812.767
25,44,1270.19,249.459,286.989,680.612
25,45,607.336,249.459,0.0,342.97
25,46,443.35,249.459,0.0,174.259
25,47,1565.33,249.459,286.989,972.511
25,48,1313.48,249.459,286.989,727.688
25,49,1438.78,249.459,286.989,851.804
25,50,1249.6,249.459,286.989,663.87
25,51,1253.42,249.459,286.989,664.167
25,52,509.507,249.459,0.0,242.617
25,53,554.405,249.459,0.0,285.808
25,54,562.403,249.459,0.0,298.533
25,55,1257.25,249.459,286.989,668.723
25,56,1256.88,249.459,286.989,668.737
25,57,563.198,249.459,0.0,300.02
25,58,531.55,249.459,0.0,268.935
25,59,447.33,249.459,0.0,184.043
25,60,606.974,249.459,0.0,342.97
25,61,505.084,249.459,0.0,238.682
25,62,1252.09,249.459,286.989,665.206
25,63,1317.91,249.459,286.989,728.248
25,64,1306.89,249.459,286.989,688.932
25,65,1247.64,249.459,286.989,657.248
25,66,536.342,249.459,0.0,272.166
25,67,1250.49,249.459,286.989,662.812
25,68,465.614,249.459,0.0,195.563
25,69,923.46,249.459,0.0,652.002
25,70,1272.08,249.459,286.989,681.912
25,71,1256.36,249.459,286.989,668.044
25,72,1256.56,249.459,286.989,666.865
25,73,1253.5,249.459,286.989,663.538
25,74,638.669,280.264,0.0,342.97
25,75,450.948,252.951,0.0,184.043
25,76,507.553,251.462,0.0,238.783
25,77,563.041,249.522,0.0,300.02
25,78,466.329,466.329,0.0,0.0
25,79,1415.34,255.405,286.989,823.393
25,80,582.482,268.268,0.0,300.02
25,81,616.017,256.62,0.0,340.624
25,82,1258.19,250.747,286.989,666.865
25,83,1257.7,249.459,286.989,668.723
25,84,1378.54,324.933,286.989,688.932
25,85,543.944,257.692,0.0,271.649
26,1,878.996,28.3486,286.989,521.386
26,2,136.401,28.3486,0.0,98.9128
26,3,940.475,28.3486,286.989,583.924
26,4,855.684,29.1149,286.989,508.24
26,5,1036.16,28.3486,286.989,679.585
26,6,874.682,28.3486,286.989,514.047
26,7,879.812,28.3486,286.989,519.934
26,8,868.129,28.3486,286.989,511.46
26,9,879.812,28.3486,286.989,519.934
26,10,886.985,28.3486,286.989,529.666
26,11,907.616,28.3486,286.989,538.847
26,12,1036.29,28.3486,286.989,679.631
26,13,929.931,28.3486,286.989,545.17
26,14,901.872,28.3486,286.989,533.312
26,15,883.228,28.3486,286.989,514.743
26,16,206.165,28.3486,0.0,164.514
26,17,236.305,28.3486,0.0,199.208
26,18,73.0212,28.3486,0.0,39.7784
26,19,164.241,28.3486,0.0,130.503
26,20,457.928,344.286,0.0,107.512
26,21,188.377,28.3486,0.0,154.733
26,22,189.815,28.3486,0.0,156.257
26,23,929.758,28.3486,286.989,573.863
26,24,132.464,28.3486,0.0,95.0207
26,25,74.3904,28.3486,0.0,40.4201
26,26,189.123,28.3486,0.0,155.756
26,27,876.562,28.3486,286.989,519.66
26,28,566.818,28.3486,0.0,508.24
26,29,894.005,28.3486,286.989,538.218
26,30,940.281,28.3486,286.989,584.28
26,31,73.3096,28.3486,0.0,40.0021
26,32,189.799,28.3486,0.0,156.257
26,33,882.345,28.3486,286.989,524.974
26,34,660.561,117.089,0.0,508.24
26,35,549.585,28.3486,0.0,508.24
26,36,29.7903,28.3486,0.0,0.0
26,37,907.469,28.3486,286.989,545.17
26,38,902.376,28.3486,286.989,535.588
26,39,189.747,28.3486,0.0,155.821
26,40,235.406,28.3486,0.0,196.861
26,41,140.769,28.3486,0.0,107.512
26,42,390.931,28.3486,0.0,357.729
26,43,1026.2,28.3486,286.989,669.004
26,44,897.117,28.3486,286.989,536.849
26,45,234.267,28.3486,0.0,199.208
26,46,70.2815,28.3486,0.0,30.497
26,47,1192.26,28.3486,286.989,828.749
26,48,940.409,28.3486,286.989,583.926
26,49,1065.71,28.3486,286.989,708.041
26,50,876.529,28.3486,286.989,520.108
26,51,880.346,28.3486,286.989,520.405
26,52,136.438,28.3486,0.0,98.8545
26,53,181.336,28.3486,0.0,142.045
26,54,189.334,28.3486,0.0,154.771
26,55,884.176,28.3486,286.989,524.961
26,56,883.81,28.3486,286.989,524.974
26,57,190.129,28.3486,0.0,156.257
26,58,158.481,28.3486,0.0,125.173
26,59,74.2609,28.3486,0.0,40.2804
26,60,233.905,28.3486,0.0,199.208
26,61,132.015,28.3486,0.0,94.92
26,62,879.02,28.3486,286.989,521.443
26,63,944.841,28.3486,286.989,584.486
26,64,933.825,28.3486,286.989,545.17
26,65,874.57,28.3486,286.989,513.486
26,66,163.273,28.3486,0.0,128.403
26,67,877.417,28.3486,286.989,519.05
26,68,92.5449,28.3486,0.0,51.8011
26,69,550.391,28.3486,0.0,508.24
26,70,899.007,28.3486,286.989,538.15
26,71,883.287,28.3486,286.989,524.281
26,72,883.493,28.3486,286.989,523.103
26,73,880.431,28.3486,286.989,519.776
26,74,265.6,59.1535,0.0,199.208
26,75,77.8785,31.8404,0.0,40.2804
26,76,134.484,30.3511,0.0,95.0207
26,77,189.972,28.4117,0.0,156.257
26,78,460.968,347.793,0.0,107.512
26,79,1042.27,34.2948,286.989,679.631
26,80,209.414,47.1572,0.0,156.257
26,81,242.948,35.5091,0.0,196.861
26,82,885.118,29.6368,286.989,523.103
26,83,884.635,28.3486,286.989,524.961
26,84,1005.47,103.822,286.989,545.17
26,85,170.875,36.5817,0.0,127.887
27,1,768.503,22.1902,286.989,415.37
27,2,86.5902,22.1902,0.0,53.5796
27,3,829.982,22.1902,286.989,477.909
27,4,745.191,22.9565,286.989,402.224
27,5,925.663,22.1902,286.989,573.57
27,6,764.19,22.1902,286.989,408.032
27,7,769.319,22.1902,286.989,413.919
27,8,757.636,22.1902,286.989,405.445
27,9,769.319,22.1902,286.989,413.919
27,10,776.492,22.1902,286.989,423.651
27,11,797.123,22.1902,286.989,432.832
27,12,925.794,22.1902,286.989,573.615
27,13,819.438,22.1902,286.989,439.154
27,14,791.38,22.1902,286.989,427.297
27,15,772.735,22.1902,286.989,408.727
27,16,95.6722,22.1902,0.0,58.4984
27,17,120.122,22.1902,0.0,87.502
27,18,131.032,22.1902,0.0,102.267
27,19,40.8041,22.1902,0.0,11.5427
27,20,595.496,338.128,0.0,249.557
27,21,72.1939,22.1902,0.0,43.0271
27,22,73.6313,22.1902,0.0,44.5511
27,23,819.265,22.1902,286.989,467.848
27,24,90.4377,22.1902,0.0,57.4717
27,25,131.118,22.1902,0.0,101.625
27,26,72.9401,22.1902,0.0,44.0502
27,27,766.07,22.1902,286.989,413.644
27,28,456.326,22.1902,0.0,402.224
27,29,783.512,22.1902,286.989,432.203
27,30,829.789,22.1902,286.989,478.265
27,31,130.873,22.1902,0.0,102.043
27,32,73.6153,22.1902,0.0,44.5511
27,33,771.852,22.1902,286.989,418.959
27,34,550.068,110.93,0.0,402.224
27,35,439.092,22.1902,0.0,402.224
27,36,174.039,22.1902,0.0,142.045
27,37,796.977,22.1902,286.989,439.154
27,38,791.884,22.1902,286.989,429.573
27,39,73.5635,22.1902,0.0,44.1145
27,40,119.222,22.1902,0.0,85.1553
27,41,278.337,22.1902,0.0,249.557
27,42,280.438,22.1902,0.0,251.714
27,43,915.711,22.1902,286.989,562.989
27,44,786.625,22.1902,286.989,430.834
27,45,118.083,22.1902,0.0,87.502
27,46,157.303,22.1902,0.0,121.995
27,47,1081.77,22.1902,286.989,722.733
27,48,829.916,22.1902,286.989,477.911
27,49,955.216,22.1902,286.989,602.026
27,50,766.037,22.1902,286.989,414.092
27,51,769.854,22.1902,286.989,414.39
27,52,86.7442,22.1902,0.0,53.6378
27,53,22.493,22.1902,0.0,0.0
27,54,73.1505,22.1902,0.0,43.0649
27,55,773.684,22.1902,286.989,418.946
27,56,773.318,22.1902,286.989,418.959
27,57,73.946,22.1902,0.0,44.5511
27,58,45.7029,22.1902,0.0,16.8723
27,59,131.268,22.1902,0.0,101.765
27,60,117.722,22.1902,0.0,87.502
27,61,90.1906,22.1902,0.0,57.5724
27,62,768.527,22.1902,286.989,415.428
27,63,834.348,22.1902,286.989,478.471
27,64,823.332,22.1902,286.989,439.154
27,65,764.078,22.1902,286.989,407.471
27,66,47.0899,22.1902,0.0,16.6975
27,67,766.924,22.1902,286.989,413.035
27,68,136.958,22.1902,0.0,100.691
27,69,439.898,22.1902,0.0,402.224
27,70,788.514,22.1902,286.989,432.135
27,71,772.795,22.1902,286.989,418.266
27,72,773.001,22.1902,286.989,417.087
27,73,769.939,22.1902,286.989,413.76
27,74,149.417,52.9951,0.0,87.502
27,75,134.886,25.6821,0.0,101.765
27,76,89.3155,24.1718,0.0,53.6378
27,77,73.7891,22.2534,0.0,44.5511
