3750.0,8100.0,145047.0
0.0,17900.0,14861.0
4100.0,112600.0,34975.0
392050.0,214600.0,105133.7
1300.0,194400.0,60858.0
596390.0,52800.0,7316.31
56880.0,5000.0,105301.0
0.0,111400.0,47702.0
3000.0,370200.0,189723.1
574620.0,149900.0,191818.0
403900.0,43700.0,19210.77
0.0,1037700.0,288597.6
239960.0,142400.0,26177.62
230.0,129500.0,8279.31
384900.0,215100.0,103458.2
327740.0,1000.0,10278.4
13020.0,227600.0,41756.23
9810.0,513300.0,174939.154
990.0,119300.0,1156138.0
162510.0,118200.0,88941.4
160.0,23900.0,23579.8
100.0,133700.0,29405.154
17090.0,1021700.0,231528.4
291370.0,2500.0,23718.94
21400.0,324600.0,101699.154
190.0,76000.0,29216.0
54670.0,93200.0,39279.4
39870.0,123100.0,33115.3
390.0,226700.0,91364.8
40.0,9900.0,551466.0
51050.0,167200.0,117438.9
0.0,375100.0,293442.31
80980.0,225900.0,220382.0
193810.0,700.0,161319.0
6350.0,40900.0,9310.3
2370.0,622500.0,249443.0
26080.0,244900.0,414573.0
0.0,0.0,60599.2
510650.0,2300.0,85189.0
47370.0,118600.0,35580.5
980.0,28300.0,80128.6
31920.0,78900.0,46705.4
9020.0,67900.0,145442.0
2960.0,75700.0,45234.3
17850.0,663200.0,254077.1
0.0,108000.0,85435.0
51190.0,732700.0,365913.8
106030.0,3000.0,49744.1
57750.0,293200.0,91952.0
163510.0,11600.0,36374.0
478170.0,0.0,8461.2
39410.0,246100.0,101289.3
110.0,516300.0,223958.31
361460.0,117800.0,123388.1
190.0,228000.0,141626.7
28010.0,30000.0,99480.0
424090.0,22300.0,23663.3
133490.0,95800.0,37850.7
