county,refinery,cropres,forestres,scrapwood,mt_gas_at_refinery,mt_diesel_at_refinery,ft,m2g,pd,pg
6081,4.0,980.0,28300.0,80128.6,14208.418,14208.418,0.0,0.0,54704.3,54704.3
6083,39.0,31920.0,78900.0,46705.4,19999.502,19999.502,0.0,0.0,78762.7,78762.7
6085,4.0,9020.0,67900.0,145442.0,28771.76,28771.76,0.0,0.0,111181.0,111181.0
6087,4.0,2960.0,75700.0,45234.3,16061.859,16061.859,0.0,0.0,61947.15,61947.15
6089,23.0,0.0,271873.746,254077.1,68373.60998,68373.60998,0.0,0.0,262975.423,262975.423
6089,36.0,17850.0,391326.254,0.0,52925.16302,52925.16302,0.0,0.0,204588.127,204588.127
6091,24.0,0.0,108000.0,85435.0,25146.55,25146.55,0.0,0.0,96717.5,96717.5
6093,29.0,51190.0,732700.0,365913.8,148706.644,148706.644,0.0,0.0,574901.9,574901.9
6095,32.0,106030.0,0.0,0.0,12193.45,12193.45,0.0,0.0,53015.0,53015.0
6095,61.0,0.0,3000.0,49744.1,6856.733,6856.733,0.0,0.0,26372.05,26372.05
6097,57.0,57750.0,293200.0,91952.0,56711.01,56711.01,0.0,0.0,221451.0,221451.0
6099,56.0,163510.0,11600.0,36374.0,25040.27,25040.27,0.0,0.0,105742.0,105742.0
6101,30.0,478170.0,0.0,8461.2,56089.506,56089.506,0.0,0.0,243315.6,243315.6
6103,8.0,39410.0,246100.0,101289.3,49692.759,49692.759,0.0,0.0,193399.65,193399.65
6105,36.0,110.0,516300.0,223958.31,96246.2303,96246.2303,0.0,0.0,370184.155,370184.155
6107,47.0,361460.0,117800.0,123388.1,72922.353,72922.353,0.0,0.0,301324.05,301324.05
6109,15.0,190.0,228000.0,141626.7,48073.321,48073.321,0.0,0.0,184908.35,184908.35
6111,6.0,0.0,30000.0,99480.0,16832.4,16832.4,0.0,0.0,64740.0,64740.0
6111,40.0,28010.0,0.0,0.0,3221.15,3221.15,0.0,0.0,14005.0,14005.0
6113,32.0,424090.0,22300.0,23663.3,54745.579,54745.579,0.0,0.0,235026.65,235026.65
6115,24.0,0.0,95800.0,37850.7,17374.591,17374.591,0.0,0.0,66825.35,66825.35
6115,30.0,133490.0,0.0,0.0,15351.35,15351.35,0.0,0.0,66745.0,66745.0
