origin,destination,herb_road,herb_rail,wood_road,wood_rail
6027,72,310.24,301.096,263.552,301.096
6027,73,310.24,449.068,263.552,449.068
6027,74,310.24,301.586,263.552,301.586
6027,75,310.24,304.384,263.552,304.384
6029,1,166.658,303.049,191.522,296.772
6029,2,187.777,308.427,218.545,308.427
6029,3,26.0409,550.309,56.8083,550.309
6029,4,85.3695,474.335,133.09,436.565
6029,5,30.8734,368.641,61.6408,368.641
6029,6,16.0411,0.0,83.2379,0.0
6029,7,71.2487,681.536,148.68,727.497
6029,8,234.278,368.641,265.045,368.641
6029,46,18.2567,165.474,49.0241,165.474
6029,47,18.2567,115.739,49.0241,115.739
6029,48,18.2567,74.1901,49.0241,74.1901
6029,49,18.2567,533.589,49.0241,533.589
6029,50,18.2567,528.004,49.0241,528.004
6029,51,18.2567,197.022,49.0241,197.022
6029,52,18.2567,368.641,49.0241,368.641
6029,53,18.2567,303.049,49.0241,303.049
6029,54,18.2567,550.309,49.0241,550.309
6029,55,18.2567,596.65,49.0241,596.65
6029,56,18.2567,305.945,49.0241,305.945
6029,57,18.2567,587.639,49.0241,587.639
6029,58,18.2567,0.0,49.0241,0.0
6029,59,18.2567,299.762,49.0241,299.762
6029,60,18.2567,302.758,49.0241,302.758
6029,61,18.2567,476.393,49.0241,476.393
6029,62,18.2567,456.228,49.0241,456.228
6029,63,18.2567,300.837,49.0241,300.837
6029,64,18.2567,302.548,49.0241,302.548
6029,65,18.2567,503.029,49.0241,503.029
6029,66,18.2567,0.0,49.0241,0.0
6029,67,18.2567,286.989,49.0241,286.989
6029,68,18.2567,292.994,49.0241,292.994
6029,69,18.2567,0.0,49.0241,0.0
6029,70,18.2567,440.202,49.0241,440.202
6029,71,18.2567,436.565,49.0241,436.565
6029,72,18.2567,301.096,49.0241,301.096
6029,73,18.2567,449.068,49.0241,449.068
6029,74,18.2567,301.586,49.0241,301.586
6029,75,18.2567,304.384,49.0241,304.384
6031,1,204.479,377.239,200.469,412.511
6031,2,225.598,382.617,227.491,424.166
6031,3,114.776,192.402,65.7545,434.57
6031,4,123.19,400.145,142.036,320.826
6031,5,68.6942,294.451,70.587,252.902
6031,6,90.3753,74.1901,92.268,115.739
6031,7,109.07,607.346,157.626,611.758
6031,8,272.098,294.451,273.991,252.902
6031,46,71.5751,0.0,55.2019,0.0
6031,47,56.0775,41.549,57.9702,0.0
6031,48,56.0775,0.0,57.9702,41.549
6031,49,56.0775,607.779,57.9702,649.328
6031,50,56.0775,602.194,57.9702,643.743
6031,51,56.0775,122.832,57.9702,81.283
6031,52,56.0775,294.451,57.9702,252.902
6031,53,56.0775,377.239,57.9702,418.788
6031,54,106.992,192.402,57.9702,434.57
6031,55,106.992,0.0,103.993,0.0
6031,56,56.0775,231.755,57.9702,190.206
6031,57,56.0775,513.449,57.9702,471.9
6031,58,56.0775,74.1901,57.9702,115.739
6031,59,56.0775,373.952,57.9702,415.501
6031,60,56.0775,376.949,57.9702,418.497
6031,61,56.0775,402.203,57.9702,360.654
6031,62,56.0775,382.038,57.9702,340.489
6031,63,56.0775,375.027,57.9702,416.576
6031,64,56.0775,376.738,57.9702,418.287
6031,65,106.992,107.381,103.993,107.381
6031,66,56.0775,74.1901,57.9702,115.739
6031,67,56.0775,361.179,57.9702,402.728
6031,68,56.0775,367.184,57.9702,408.733
6031,69,56.0775,74.1901,57.9702,115.739
6031,70,56.0775,366.012,57.9702,324.463
6031,71,56.0775,362.375,57.9702,320.826
6031,72,56.0775,375.286,57.9702,416.835
6031,73,56.0775,374.878,57.9702,333.329
6031,74,56.0775,375.776,57.9702,417.325
6031,75,56.0775,378.574,57.9702,420.123
6033,1,307.94,759.277,277.271,884.411
6033,2,329.06,764.655,304.293,896.066
6033,3,167.323,190.934,142.557,334.612
6033,4,226.652,41.5249,218.838,152.579
6033,5,172.156,87.5869,147.389,218.998
6033,6,193.837,456.228,169.07,587.639
6033,7,193.601,435.731,234.428,481.691
6033,8,174.148,0.0,192.401,0.0
6033,46,159.539,371.981,134.773,503.392
6033,47,159.539,340.489,134.773,471.9
6033,48,159.539,382.038,134.773,513.449
6033,49,159.539,989.817,134.773,1121.23
6033,50,159.539,984.232,134.773,1115.64
6033,51,159.539,263.103,134.773,394.514
6033,52,159.539,87.5869,134.773,218.998
6033,53,159.539,759.277,134.773,890.688
6033,54,159.539,190.934,134.773,334.612
6033,55,159.539,365.646,134.773,509.325
6033,56,159.539,150.283,134.773,281.694
6033,57,140.609,0.0,134.773,0.0
6033,58,159.539,456.228,134.773,587.639
