origin,destination,km,km_road,km_rail,km_pipe
8,55,960.66,0.039379,286.989,632.473
8,56,960.294,0.039379,286.989,632.486
8,57,266.613,0.039379,0.0,263.769
8,58,234.965,0.039379,0.0,232.685
8,59,150.745,0.039379,0.0,147.793
8,60,310.389,0.039379,0.0,306.72
8,61,208.499,0.039379,0.0,202.432
8,62,955.504,0.039379,286.989,628.956
8,63,1021.32,0.039379,286.989,691.998
8,64,1010.31,0.039379,286.989,652.682
8,65,951.054,0.039379,286.989,620.998
8,66,239.757,0.039379,0.0,235.916
8,67,953.901,0.039379,286.989,626.562
8,68,169.029,0.039379,0.0,159.313
8,69,626.875,0.039379,0.0,615.752
8,70,975.491,0.039379,286.989,645.662
8,71,959.771,0.039379,286.989,631.793
8,72,959.977,0.039379,286.989,630.615
8,73,956.915,0.039379,286.989,627.288
8,74,342.084,30.8443,0.0,306.72
8,75,154.362,3.53124,0.0,147.793
8,76,210.968,2.04187,0.0,202.533
8,77,266.456,0.102523,0.0,263.769
8,78,320.588,319.405,0.0,0.0
8,79,1118.75,5.98557,286.989,787.143
8,80,285.897,18.848,0.0,263.769
8,81,319.432,7.19991,0.0,304.373
8,82,961.602,1.32758,286.989,630.615
8,83,961.119,0.039379,286.989,632.473
8,84,1081.96,75.5128,286.989,652.682
8,85,247.358,8.27251,0.0,235.399
46,1,492.211,0.0,453.929,13.1462
46,2,300.244,0.453707,284.394,0.0
46,3,553.69,0.0,453.929,75.6846
46,4,468.899,0.766282,453.929,0.0
46,5,649.371,0.0,453.929,171.346
46,6,487.898,0.0,453.929,5.8074
46,7,493.027,0.0,453.929,11.6946
46,8,481.344,0.0,453.929,3.22085
46,9,493.027,0.0,453.929,11.6946
46,10,500.2,0.0,453.929,21.4268
46,11,520.831,0.0,453.929,30.6073
46,12,649.503,0.0,453.929,171.391
46,13,543.146,0.0,453.929,36.9302
46,14,515.088,0.0,453.929,25.0723
46,15,496.443,0.0,453.929,6.50326
46,16,541.508,0.0,165.474,343.726
46,17,449.65,0.453707,284.394,141.082
46,18,429.918,0.453707,284.394,125.204
46,19,370.332,0.453707,284.394,65.1223
46,20,828.312,316.391,284.394,206.425
46,21,401.722,0.453707,284.394,96.6067
46,22,403.159,0.453707,284.394,98.1307
46,23,542.973,0.0,453.929,65.6235
46,24,312.806,0.453707,284.394,3.89205
46,25,431.287,0.453707,284.394,125.846
46,26,402.468,0.453707,284.394,97.6298
46,27,489.778,0.0,453.929,11.4201
46,28,214.709,0.0,165.474,0.0
46,29,507.221,0.0,453.929,29.9786
46,30,553.497,0.0,453.929,76.0405
46,31,430.206,0.453707,284.394,125.428
46,32,403.143,0.453707,284.394,98.1307
46,33,495.56,0.0,453.929,16.7347
46,34,103.531,100.262,0.0,0.0
46,35,197.476,0.0,165.474,0.0
46,36,406.855,0.453707,284.394,98.9128
46,37,520.685,0.0,453.929,36.9302
46,38,515.592,0.0,453.929,27.3486
46,39,403.091,0.453707,284.394,97.6941
46,40,448.75,0.453707,284.394,138.735
46,41,511.152,0.453707,284.394,206.425
46,42,339.843,0.0,165.474,150.511
46,43,639.419,0.0,453.929,160.765
46,44,510.333,0.0,453.929,28.6099
46,45,447.611,0.453707,284.394,141.082
46,46,379.671,0.453707,284.394,68.4158
46,47,805.477,0.0,453.929,320.509
46,48,553.624,0.0,453.929,75.6864
46,49,678.924,0.0,453.929,199.802
46,50,489.745,0.0,453.929,11.8681
46,51,493.562,0.0,453.929,12.1653
46,52,300.186,0.50006,284.394,0.0
46,53,364.341,0.453707,284.394,53.5796
46,54,402.678,0.453707,284.394,96.6445
46,55,497.392,0.0,453.929,16.7214
46,56,497.026,0.0,453.929,16.7347
46,57,403.474,0.453707,284.394,98.1307
46,58,375.231,0.453707,284.394,70.4519
46,59,431.158,0.453707,284.394,125.706
46,60,447.25,0.453707,284.394,141.082
46,61,312.559,0.453707,284.394,3.99282
46,62,492.235,0.0,453.929,13.2039
46,63,558.056,0.0,453.929,76.2464
46,64,547.04,0.0,453.929,36.9302
46,65,487.786,0.0,453.929,5.24632
46,66,376.618,0.453707,284.394,70.2771
46,67,490.632,0.0,453.929,10.8105
46,68,359.326,0.453707,284.394,47.1117
46,69,198.282,0.0,165.474,0.0
46,70,512.223,0.0,453.929,29.9103
46,71,496.503,0.0,453.929,16.0417
46,72,496.709,0.0,453.929,14.8631
46,73,493.647,0.0,453.929,11.5363
46,74,478.945,31.2586,284.394,141.082
46,75,375.193,0.27563,361.25,0.0
46,76,301.578,2.48161,284.394,0.0
46,77,403.317,0.516851,284.394,98.1307
46,78,831.351,319.898,284.394,206.425
46,79,655.483,5.9462,453.929,171.391
46,80,422.758,19.2623,284.394,98.1307
46,81,456.293,7.61424,284.394,138.735
46,82,498.334,1.2882,453.929,14.8631
46,83,497.851,0.0,453.929,16.7214
46,84,618.687,75.4734,453.929,36.9302
46,85,384.219,8.68683,284.394,69.7601
47,1,430.744,0.0,405.556,13.1462
47,2,255.658,0.453707,252.902,0.0
47,3,492.223,0.0,405.556,75.6846
47,4,407.432,0.766282,405.556,0.0
47,5,587.904,0.0,405.556,171.346
47,6,426.43,0.0,405.556,5.8074
47,7,431.56,0.0,405.556,11.6946
47,8,419.877,0.0,405.556,3.22085
47,9,431.56,0.0,405.556,11.6946
47,10,438.733,0.0,405.556,21.4268
47,11,459.364,0.0,405.556,30.6073
47,12,588.035,0.0,405.556,171.391
47,13,481.679,0.0,405.556,36.9302
47,14,453.62,0.0,405.556,25.0723
47,15,434.976,0.0,405.556,6.50326
47,16,478.678,0.0,115.739,343.726
47,17,405.063,0.453707,252.902,141.082
47,18,385.331,0.453707,252.902,125.204
47,19,325.745,0.453707,252.902,65.1223
47,20,783.725,316.391,252.902,206.425
47,21,357.135,0.453707,252.902,96.6067
47,22,358.572,0.453707,252.902,98.1307
47,23,481.506,0.0,405.556,65.6235
47,24,268.22,0.453707,252.902,3.89205
47,25,386.701,0.453707,252.902,125.846
47,26,357.881,0.453707,252.902,97.6298
47,27,428.31,0.0,405.556,11.4201
47,28,151.879,0.0,115.739,0.0
47,29,445.753,0.0,405.556,29.9786
47,30,492.029,0.0,405.556,76.0405
47,31,385.62,0.453707,252.902,125.428
47,32,358.556,0.453707,252.902,98.1307
47,33,434.093,0.0,405.556,16.7347
47,34,245.622,88.7402,115.739,0.0
47,35,134.646,0.0,115.739,0.0
47,36,362.268,0.453707,252.902,98.9128
47,37,459.217,0.0,405.556,36.9302
47,38,454.124,0.0,405.556,27.3486
47,39,358.505,0.453707,252.902,97.6941
47,40,404.164,0.453707,252.902,138.735
47,41,466.566,0.453707,252.902,206.425
47,42,277.013,0.0,115.739,150.511
47,43,577.952,0.0,405.556,160.765
47,44,448.865,0.0,405.556,28.6099
47,45,403.024,0.453707,252.902,141.082
47,46,335.085,0.453707,252.902,68.4158
47,47,744.01,0.0,405.556,320.509
47,48,492.157,0.0,405.556,75.6864
47,49,617.456,0.0,405.556,199.802
47,50,428.278,0.0,405.556,11.8681
47,51,432.094,0.0,405.556,12.1653
47,52,255.6,0.50006,252.902,0.0
47,53,319.755,0.453707,252.902,53.5796
47,54,358.092,0.453707,252.902,96.6445
47,55,435.924,0.0,405.556,16.7214
47,56,435.558,0.0,405.556,16.7347
47,57,358.887,0.453707,252.902,98.1307
47,58,330.644,0.453707,252.902,70.4519
47,59,386.571,0.453707,252.902,125.706
47,60,402.663,0.453707,252.902,141.082
47,61,267.973,0.453707,252.902,3.99282
47,62,430.768,0.0,405.556,13.2039
47,63,496.589,0.0,405.556,76.2464
47,64,485.573,0.0,405.556,36.9302
47,65,426.319,0.0,405.556,5.24632
47,66,332.031,0.453707,252.902,70.2771
47,67,429.165,0.0,405.556,10.8105
47,68,314.74,0.453707,252.902,47.1117
47,69,135.452,0.0,115.739,0.0
47,70,450.755,0.0,405.556,29.9103
47,71,435.035,0.0,405.556,16.0417
47,72,435.242,0.0,405.556,14.8631
47,73,432.179,0.0,405.556,11.5363
47,74,434.358,31.2586,252.902,141.082
47,75,330.607,0.27563,329.759,0.0
47,76,256.991,2.48161,252.902,0.0
47,77,358.73,0.516851,252.902,98.1307
47,78,786.765,319.898,252.902,206.425
47,79,594.016,5.9462,405.556,171.391
47,80,378.171,19.2623,252.902,98.1307
47,81,411.706,7.61424,252.902,138.735
47,82,436.866,1.2882,405.556,14.8631
47,83,436.383,0.0,405.556,16.7214
47,84,557.219,75.4734,405.556,36.9302
47,85,339.632,8.68683,252.902,69.7601
48,1,389.148,0.0,364.007,13.1462
48,2,498.519,0.0,74.1901,409.327
48,3,450.627,0.0,364.007,75.6846
48,4,365.836,0.766282,364.007,0.0
48,5,546.307,0.0,364.007,171.346
48,6,384.834,0.0,364.007,5.8074
48,7,389.963,0.0,364.007,11.6946
48,8,378.281,0.0,364.007,3.22085
48,9,389.963,0.0,364.007,11.6946
48,10,397.137,0.0,364.007,21.4268
48,11,417.768,0.0,364.007,30.6073
48,12,546.439,0.0,364.007,171.391
48,13,440.082,0.0,364.007,36.9302
48,14,412.024,0.0,364.007,25.0723
48,15,393.379,0.0,364.007,6.50326
48,16,437.081,0.0,74.1901,343.726
48,17,578.528,0.0,74.1901,489.726
48,18,589.438,0.0,74.1901,504.491
48,19,499.21,0.0,74.1901,413.767
48,20,1017.87,315.938,74.1901,615.752
48,21,530.6,0.0,74.1901,445.251
48,22,532.037,0.0,74.1901,446.775
48,23,439.909,0.0,364.007,65.6235
48,24,502.366,0.0,74.1901,413.219
48,25,589.524,0.0,74.1901,503.849
48,26,531.346,0.0,74.1901,446.274
48,27,386.714,0.0,364.007,11.4201
48,28,110.283,0.0,74.1901,0.0
48,29,404.157,0.0,364.007,29.9786
48,30,450.433,0.0,364.007,76.0405
48,31,589.279,0.0,74.1901,504.267
48,32,532.021,0.0,74.1901,446.775
48,33,392.496,0.0,364.007,16.7347
48,34,204.025,88.7402,74.1901,0.0
48,35,93.0494,0.0,74.1901,0.0
48,36,596.415,0.0,74.1901,508.24
48,37,417.621,0.0,364.007,36.9302
48,38,412.528,0.0,364.007,27.3486
48,39,531.969,0.0,74.1901,446.339
48,40,577.628,0.0,74.1901,487.38
48,41,700.712,0.0,74.1901,615.752
48,42,235.417,0.0,74.1901,150.511
48,43,536.355,0.0,364.007,160.765
48,44,407.269,0.0,364.007,28.6099
48,45,576.489,0.0,74.1901,489.726
48,46,569.231,0.0,74.1901,477.743
48,47,702.413,0.0,364.007,320.509
48,48,450.561,0.0,364.007,75.6864
48,49,575.86,0.0,364.007,199.802
48,50,386.681,0.0,364.007,11.8681
48,51,390.498,0.0,364.007,12.1653
48,52,498.673,0.0,74.1901,409.385
48,53,493.22,0.0,74.1901,402.224
48,54,531.556,0.0,74.1901,445.289
48,55,394.328,0.0,364.007,16.7214
48,56,393.962,0.0,364.007,16.7347
48,57,532.352,0.0,74.1901,446.775
48,58,504.109,0.0,74.1901,419.097
48,59,589.674,0.0,74.1901,503.989
48,60,576.128,0.0,74.1901,489.726
48,61,502.119,0.0,74.1901,413.32
48,62,389.172,0.0,364.007,13.2039
48,63,454.992,0.0,364.007,76.2464
48,64,443.976,0.0,364.007,36.9302
48,65,384.722,0.0,364.007,5.24632
48,66,505.496,0.0,74.1901,418.922
48,67,387.568,0.0,364.007,10.8105
48,68,548.887,0.0,74.1901,456.438
48,69,93.8556,0.0,74.1901,0.0
48,70,409.159,0.0,364.007,29.9103
48,71,393.439,0.0,364.007,16.0417
48,72,393.645,0.0,364.007,14.8631
48,73,390.583,0.0,364.007,11.5363
48,74,607.823,30.8049,74.1901,489.726
48,75,593.292,3.49186,74.1901,503.989
48,76,501.244,1.98155,74.1901,409.385
48,77,532.195,0.0631439,74.1901,446.775
48,78,1020.91,319.445,74.1901,615.752
48,79,552.42,5.9462,364.007,171.391
48,80,551.636,18.8086,74.1901,446.775
48,81,585.171,7.16053,74.1901,487.38
48,82,395.27,1.2882,364.007,14.8631
48,83,394.787,0.0,364.007,16.7214
48,84,515.623,75.4734,364.007,36.9302
48,85,513.097,8.23313,74.1901,418.405
49,1,367.629,23.028,0.0,333.655
49,2,975.721,0.0,533.589,409.327
49,3,277.739,23.028,0.0,244.825
49,4,361.871,23.028,0.0,319.986
49,5,509.162,23.028,0.0,476.229
49,6,363.315,23.028,0.0,326.316
49,7,368.444,23.028,0.0,332.204
49,8,356.762,23.028,0.0,323.73
49,9,368.444,23.028,0.0,332.204
49,10,375.618,23.028,0.0,341.936
49,11,396.249,23.028,0.0,351.116
49,12,509.294,23.028,0.0,476.274
49,13,418.563,23.028,0.0,357.439
49,14,374.879,23.028,0.0,329.955
49,15,358.854,23.028,0.0,314.006
49,16,914.283,0.0,533.589,343.726
49,17,1055.73,0.0,533.589,489.726
49,18,1066.64,0.0,533.589,504.491
49,19,976.412,0.0,533.589,413.767
49,20,1495.07,315.938,533.589,615.752
49,21,1007.8,0.0,533.589,445.251
49,22,1009.24,0.0,533.589,446.775
49,23,287.143,23.028,0.0,254.886
49,24,979.568,0.0,533.589,413.219
49,25,1066.73,0.0,533.589,503.849
49,26,1008.55,0.0,533.589,446.274
49,27,365.195,23.028,0.0,331.929
49,28,587.485,0.0,533.589,0.0
49,29,382.638,23.028,0.0,350.488
49,30,276.833,23.028,0.0,244.469
49,31,1066.48,0.0,533.589,504.267
49,32,1009.22,0.0,533.589,446.775
49,33,370.978,23.028,0.0,337.244
49,34,681.227,88.7402,533.589,0.0
49,35,570.251,0.0,533.589,0.0
49,36,1073.62,0.0,533.589,508.24
49,37,396.102,23.028,0.0,357.439
49,38,375.383,23.028,0.0,332.232
49,39,1009.17,0.0,533.589,446.339
49,40,1054.83,0.0,533.589,487.38
49,41,1177.91,0.0,533.589,615.752
49,42,712.618,0.0,533.589,150.511
49,43,499.21,23.028,0.0,465.648
49,44,370.124,23.028,0.0,333.493
49,45,1053.69,0.0,533.589,489.726
49,46,1046.43,0.0,533.589,477.743
49,47,24.3591,23.028,0.0,0.0
49,48,277.669,23.028,0.0,244.823
49,49,396.485,23.028,0.0,362.455
49,50,365.162,23.028,0.0,332.377
49,51,368.979,23.028,0.0,332.674
49,52,975.875,0.0,533.589,409.385
49,53,970.421,0.0,533.589,402.224
49,54,1008.76,0.0,533.589,445.289
49,55,372.809,23.028,0.0,337.231
49,56,372.443,23.028,0.0,337.244
49,57,1009.55,0.0,533.589,446.775
49,58,981.31,0.0,533.589,419.097
49,59,1066.88,0.0,533.589,503.989
49,60,1053.33,0.0,533.589,489.726
49,61,979.321,0.0,533.589,413.32
49,62,367.653,23.028,0.0,333.713
49,63,280.981,23.028,0.0,244.263
49,64,422.458,23.028,0.0,357.439
49,65,363.203,23.028,0.0,325.755
49,66,982.697,0.0,533.589,418.922
49,67,366.05,23.028,0.0,331.32
49,68,1026.09,0.0,533.589,456.438
49,69,571.057,0.0,533.589,0.0
49,70,387.64,23.028,0.0,350.419
49,71,371.92,23.028,0.0,336.551
49,72,372.126,23.028,0.0,335.372
49,73,369.064,23.028,0.0,332.045
49,74,1085.02,30.8049,533.589,489.726
49,75,1070.49,3.49186,533.589,503.989
49,76,978.446,1.98155,533.589,409.385
49,77,1009.4,0.0631439,533.589,446.775
49,78,1498.11,319.445,533.589,615.752
49,79,515.275,28.9742,0.0,476.274
49,80,1028.84,18.8086,533.589,446.775
49,81,1062.37,7.16053,533.589,487.38
49,82,373.751,24.3162,0.0,335.372
49,83,373.268,23.028,0.0,337.231
49,84,494.104,98.5014,0.0,357.439
49,85,990.299,8.23313,533.589,418.405
50,1,412.027,23.028,40.0754,333.655
50,2,968.729,0.0,528.004,409.327
50,3,322.137,23.028,40.0754,244.825
50,4,406.27,23.028,40.0754,319.986
50,5,553.561,23.028,40.0754,476.229
50,6,407.713,23.028,40.0754,326.316
50,7,412.843,23.028,40.0754,332.204
50,8,401.16,23.028,40.0754,323.73
50,9,412.843,23.028,40.0754,332.204
50,10,420.016,23.028,40.0754,341.936
50,11,440.647,23.028,40.0754,351.116
50,12,553.692,23.028,40.0754,476.274
50,13,462.962,23.028,40.0754,357.439
50,14,419.277,23.028,40.0754,329.955
50,15,403.252,23.028,40.0754,314.006
50,16,907.291,0.0,528.004,343.726
50,17,1048.74,0.0,528.004,489.726
50,18,1059.65,0.0,528.004,504.491
50,19,969.42,0.0,528.004,413.767
50,20,1488.08,315.938,528.004,615.752
50,21,1000.81,0.0,528.004,445.251
50,22,1002.25,0.0,528.004,446.775
50,23,331.542,23.028,40.0754,254.886
50,24,972.577,0.0,528.004,413.219
50,25,1059.73,0.0,528.004,503.849
50,26,1001.56,0.0,528.004,446.274
50,27,409.593,23.028,40.0754,331.929
50,28,580.493,0.0,528.004,0.0
50,29,427.036,23.028,40.0754,350.488
50,30,321.231,23.028,40.0754,244.469
50,31,1059.49,0.0,528.004,504.267
50,32,1002.23,0.0,528.004,446.775
50,33,415.376,23.028,40.0754,337.244
50,34,674.236,88.7402,528.004,0.0
50,35,563.26,0.0,528.004,0.0
50,36,1066.62,0.0,528.004,508.24
50,37,440.5,23.028,40.0754,357.439
50,38,419.782,23.028,40.0754,332.232
50,39,1002.18,0.0,528.004,446.339
50,40,1047.84,0.0,528.004,487.38
50,41,1170.92,0.0,528.004,615.752
50,42,705.627,0.0,528.004,150.511
50,43,543.609,23.028,40.0754,465.648
50,44,414.522,23.028,40.0754,333.493
50,45,1046.7,0.0,528.004,489.726
50,46,1039.44,0.0,528.004,477.743
50,47,68.7575,23.028,40.0754,0.0
50,48,322.067,23.028,40.0754,244.823
50,49,440.883,23.028,40.0754,362.455
50,50,409.561,23.028,40.0754,332.377
50,51,413.378,23.028,40.0754,332.674
50,52,968.883,0.0,528.004,409.385
50,53,963.43,0.0,528.004,402.224
50,54,1001.77,0.0,528.004,445.289
50,55,417.208,23.028,40.0754,337.231
50,56,416.842,23.028,40.0754,337.244
50,57,1002.56,0.0,528.004,446.775
50,58,974.319,0.0,528.004,419.097
50,59,1059.88,0.0,528.004,503.989
50,60,1046.34,0.0,528.004,489.726
50,61,972.329,0.0,528.004,413.32
50,62,412.051,23.028,40.0754,333.713
50,63,325.379,23.028,40.0754,244.263
50,64,466.856,23.028,40.0754,357.439
50,65,407.602,23.028,40.0754,325.755
50,66,975.706,0.0,528.004,418.922
50,67,410.448,23.028,40.0754,331.32
50,68,1019.1,0.0,528.004,456.438
50,69,564.066,0.0,528.004,0.0
50,70,432.038,23.028,40.0754,350.419
50,71,416.319,23.028,40.0754,336.551
50,72,416.525,23.028,40.0754,335.372
50,73,413.463,23.028,40.0754,332.045
50,74,1078.03,30.8049,528.004,489.726
50,75,1063.5,3.49186,528.004,503.989
50,76,971.454,1.98155,528.004,409.385
50,77,1002.41,0.0631439,528.004,446.775
50,78,1491.12,319.445,528.004,615.752
50,79,559.673,28.9742,40.0754,476.274
50,80,1021.85,18.8086,528.004,446.775
50,81,1055.38,7.16053,528.004,487.38
50,82,418.149,24.3162,40.0754,335.372
50,83,417.666,23.028,40.0754,337.231
50,84,538.503,98.5014,40.0754,357.439
50,85,983.307,8.23313,528.004,418.405
51,1,511.997,0.0,486.839,13.1462
51,2,178.242,0.453707,175.516,0.0
51,3,573.476,0.0,486.839,75.6846
51,4,488.685,0.766282,486.839,0.0
51,5,669.157,0.0,486.839,171.346
51,6,507.684,0.0,486.839,5.8074
51,7,512.813,0.0,486.839,11.6946
51,8,501.13,0.0,486.839,3.22085
51,9,512.813,0.0,486.839,11.6946
51,10,519.987,0.0,486.839,21.4268
51,11,540.617,0.0,486.839,30.6073
51,12,669.289,0.0,486.839,171.391
51,13,562.932,0.0,486.839,36.9302
51,14,534.874,0.0,486.839,25.0723
51,15,516.229,0.0,486.839,6.50326
51,16,256.721,0.453707,175.516,65.6009
51,17,327.647,0.453707,175.516,141.082
51,18,307.916,0.453707,175.516,125.204
51,19,248.33,0.453707,175.516,65.1223
51,20,706.31,316.391,175.516,206.425
51,21,279.719,0.453707,175.516,96.6067
51,22,281.157,0.453707,175.516,98.1307
51,23,562.759,0.0,486.839,65.6235
51,24,190.804,0.453707,175.516,3.89205
51,25,309.285,0.453707,175.516,125.846
51,26,280.466,0.453707,175.516,97.6298
51,27,509.564,0.0,486.839,11.4201
51,28,233.133,0.0,197.022,0.0
51,29,527.007,0.0,486.839,29.9786
51,30,573.283,0.0,486.839,76.0405
51,31,308.204,0.453707,175.516,125.428
51,32,281.141,0.453707,175.516,98.1307
51,33,515.346,0.0,486.839,16.7347
51,34,229.64,100.262,112.775,0.0
51,35,215.899,0.0,197.022,0.0
51,36,284.852,0.453707,175.516,98.9128
51,37,540.471,0.0,486.839,36.9302
51,38,535.378,0.0,486.839,27.3486
51,39,281.089,0.453707,175.516,97.6941
51,40,326.748,0.453707,175.516,138.735
51,41,389.15,0.453707,175.516,206.425
51,42,358.267,0.0,197.022,150.511
51,43,659.205,0.0,486.839,160.765
51,44,530.119,0.0,486.839,28.6099
51,45,325.609,0.453707,175.516,141.082
51,46,257.669,0.453707,175.516,68.4158
51,47,825.263,0.0,486.839,320.509
51,48,573.41,0.0,486.839,75.6864
51,49,698.71,0.0,486.839,199.802
51,50,509.531,0.0,486.839,11.8681
51,51,513.348,0.0,486.839,12.1653
51,52,178.184,0.50006,175.516,0.0
51,53,242.339,0.453707,175.516,53.5796
51,54,280.676,0.453707,175.516,96.6445
51,55,517.178,0.0,486.839,16.7214
51,56,516.812,0.0,486.839,16.7347
51,57,281.471,0.453707,175.516,98.1307
51,58,253.228,0.453707,175.516,70.4519
51,59,309.155,0.453707,175.516,125.706
51,60,325.248,0.453707,175.516,141.082
51,61,190.557,0.453707,175.516,3.99282
51,62,512.021,0.0,486.839,13.2039
51,63,577.842,0.0,486.839,76.2464
51,64,566.826,0.0,486.839,36.9302
51,65,507.572,0.0,486.839,5.24632
51,66,254.615,0.453707,175.516,70.2771
51,67,510.418,0.0,486.839,10.8105
51,68,237.324,0.453707,175.516,47.1117
51,69,216.705,0.0,197.022,0.0
51,70,532.009,0.0,486.839,29.9103
51,71,516.289,0.0,486.839,16.0417
51,72,516.495,0.0,486.839,14.8631
51,73,513.433,0.0,486.839,11.5363
51,74,356.943,31.2586,175.516,141.082
51,75,252.961,0.27563,252.143,0.0
51,76,179.576,2.48161,175.516,0.0
51,77,281.315,0.516851,175.516,98.1307
51,78,709.349,319.898,175.516,206.425
51,79,675.269,5.9462,486.839,171.391
51,80,300.756,19.2623,175.516,98.1307
51,81,334.29,7.61424,175.516,138.735
51,82,518.12,1.2882,486.839,14.8631
51,83,517.637,0.0,486.839,16.7214
51,84,638.473,75.4734,486.839,36.9302
51,85,262.217,8.68683,175.516,69.7601
52,1,753.33,0.453707,286.989,422.473
52,2,2.02076,0.453707,0.0,0.0
52,3,814.809,0.453707,286.989,485.011
52,4,730.018,1.21999,286.989,409.327
52,5,910.49,0.453707,286.989,580.672
52,6,749.017,0.453707,286.989,415.134
52,7,754.146,0.453707,286.989,421.021
52,8,742.463,0.453707,286.989,412.548
52,9,754.146,0.453707,286.989,421.021
52,10,761.32,0.453707,286.989,430.754
52,11,781.95,0.453707,286.989,439.934
52,12,910.622,0.453707,286.989,580.718
52,13,804.265,0.453707,286.989,446.257
52,14,776.207,0.453707,286.989,434.399
52,15,757.562,0.453707,286.989,415.83
52,16,80.4993,0.453707,0.0,65.6009
52,17,151.426,0.453707,0.0,141.082
52,18,131.694,0.453707,0.0,125.204
52,19,72.1082,0.453707,0.0,65.1223
52,20,530.088,316.391,0.0,206.425
52,21,103.498,0.453707,0.0,96.6067
52,22,104.935,0.453707,0.0,98.1307
52,23,804.092,0.453707,286.989,474.95
52,24,14.5826,0.453707,0.0,3.89205
52,25,133.064,0.453707,0.0,125.846
52,26,104.244,0.453707,0.0,97.6298
52,27,750.897,0.453707,286.989,420.747
52,28,441.153,0.453707,0.0,409.327
52,29,768.34,0.453707,286.989,439.305
52,30,814.616,0.453707,286.989,485.367
52,31,131.983,0.453707,0.0,125.428
52,32,104.919,0.453707,0.0,98.1307
52,33,756.679,0.453707,286.989,426.061
52,34,534.895,89.1939,0.0,409.327
52,35,423.919,0.453707,0.0,409.327
52,36,108.631,0.453707,0.0,98.9128
52,37,781.804,0.453707,286.989,446.257
52,38,776.711,0.453707,286.989,436.675
52,39,104.868,0.453707,0.0,97.6941
52,40,150.527,0.453707,0.0,138.735
52,41,212.929,0.453707,0.0,206.425
52,42,265.265,0.453707,0.0,258.816
52,43,900.538,0.453707,286.989,570.091
52,44,771.452,0.453707,286.989,437.937
52,45,149.387,0.453707,0.0,141.082
52,46,81.4476,0.453707,0.0,68.4158
52,47,1066.6,0.453707,286.989,729.836
52,48,814.744,0.453707,286.989,485.013
52,49,940.043,0.453707,286.989,609.128
52,50,750.864,0.453707,286.989,421.195
52,51,754.681,0.453707,286.989,421.492
52,52,1.96274,0.50006,0.0,0.0
52,53,66.118,0.453707,0.0,53.5796
52,54,104.455,0.453707,0.0,96.6445
52,55,758.511,0.453707,286.989,426.048
52,56,758.145,0.453707,286.989,426.061
52,57,105.25,0.453707,0.0,98.1307
52,58,77.007,0.453707,0.0,70.4519
52,59,132.934,0.453707,0.0,125.706
52,60,149.026,0.453707,0.0,141.082
52,61,14.3356,0.453707,0.0,3.99282
52,62,753.354,0.453707,286.989,422.531
52,63,819.175,0.453707,286.989,485.573
52,64,808.159,0.453707,286.989,446.257
52,65,748.905,0.453707,286.989,414.573
52,66,78.394,0.453707,0.0,70.2771
52,67,751.751,0.453707,286.989,420.137
52,68,61.1029,0.453707,0.0,47.1117
52,69,424.725,0.453707,0.0,409.327
52,70,773.342,0.453707,286.989,439.237
52,71,757.622,0.453707,286.989,425.368
52,72,757.828,0.453707,286.989,424.19
52,73,754.766,0.453707,286.989,420.863
52,74,180.721,31.2586,0.0,141.082
52,75,136.552,3.94557,0.0,125.706
52,76,3.3545,2.48161,0.0,0.0
52,77,105.093,0.516851,0.0,98.1307
52,78,533.128,319.898,0.0,206.425
52,79,916.602,6.3999,286.989,580.718
52,80,124.534,19.2623,0.0,98.1307
52,81,158.069,7.61424,0.0,138.735
52,82,759.453,1.74191,286.989,424.19
52,83,758.97,0.453707,286.989,426.048
52,84,879.806,75.9271,286.989,446.257
52,85,85.9955,8.68683,0.0,69.7601
53,1,90.0714,8.9028,0.0,78.7697
53,2,742.961,0.0,303.049,409.327
53,3,20.3035,8.9028,0.0,10.0611
53,4,84.8799,0.766282,82.4933,0.0
53,5,231.605,8.9028,0.0,221.343
53,6,85.7578,8.9028,0.0,71.4309
53,7,90.8871,8.9028,0.0,77.3181
53,8,79.2044,8.9028,0.0,68.8443
53,9,90.8871,8.9028,0.0,77.3181
53,10,98.0605,8.9028,0.0,87.0503
53,11,118.691,8.9028,0.0,96.2308
53,12,231.736,8.9028,0.0,221.388
53,13,141.006,8.9028,0.0,102.554
53,14,97.3216,8.9028,0.0,75.0698
53,15,81.2967,8.9028,0.0,59.1202
53,16,681.523,0.0,303.049,343.726
53,17,822.97,0.0,303.049,489.726
53,18,833.881,0.0,303.049,504.491
53,19,743.652,0.0,303.049,413.767
53,20,1262.31,315.938,303.049,615.752
53,21,775.042,0.0,303.049,445.251
53,22,776.479,0.0,303.049,446.775
53,23,9.30593,8.9028,0.0,0.0
53,24,746.809,0.0,303.049,413.219
53,25,833.966,0.0,303.049,503.849
53,26,775.788,0.0,303.049,446.274
53,27,87.6377,8.9028,0.0,77.0436
53,28,354.725,0.0,303.049,0.0
53,29,105.081,8.9028,0.0,95.6021
53,30,20.1097,8.9028,0.0,10.417
53,31,833.721,0.0,303.049,504.267
53,32,776.463,0.0,303.049,446.775
53,33,93.4203,8.9028,0.0,82.3581
53,34,448.468,88.7402,303.049,0.0
53,35,337.492,0.0,303.049,0.0
53,36,840.857,0.0,303.049,508.24
53,37,118.545,8.9028,0.0,102.554
53,38,97.8259,8.9028,0.0,77.346
